,request.id,@timestamp,request.operationID,request.requestTime,request.client,request.method,request.path,response.code,response.length,runDate
587,2f52e0f1-94a1-5122-9be0-409ca165f5b6,2019-12-18T13:36:27.141313995Z,GetSimplifiedDiagnostic,5546985072,10.244.0.1:57038,GET,/caf/GetSimplifiedDiagnostic,200,948,2019-12-18
588,edb65f67-5437-5885-9672-fb9d090cedb7,2019-12-18T13:35:59.867000304Z,GetFullDiagnostic,5543656268,10.244.0.1:57001,GET,/caf/GetFullDiagnostic,200,968,2019-12-18
589,90de70ce-c8b1-51e2-a99e-79df0eec822b,2019-12-18T13:35:20.211848833Z,GetFullDiagnostic,5581444546,10.244.0.1:56973,GET,/caf/GetFullDiagnostic,200,928,2019-12-18
590,780c447f-3a1c-5ef4-bc6d-329270cb4c4c,2019-12-18T13:39:02.00841337Z,GetFullDiagnostic,5543475189,10.244.0.1:57172,GET,/caf/GetFullDiagnostic,200,1080,2019-12-18
591,c75a096e-8212-5877-a75c-eb33ce651819,2019-12-18T13:38:50.978932422Z,GetFullDiagnostic,5492005864,10.244.0.1:57164,GET,/caf/GetFullDiagnostic,200,1104,2019-12-18
592,3f984a94-fa97-5829-9417-6e561ae4e84e,2019-12-18T13:39:46.009959447Z,GetFullDiagnostic,5198500010,10.244.0.1:57198,GET,/caf/GetFullDiagnostic,200,1080,2019-12-18
593,34540f40-5f77-5569-8d11-bb1027bc3a3c,2019-12-18T13:40:24.519305715Z,GetSimplifiedDiagnostic,6169110255,10.244.0.1:57238,GET,/caf/GetSimplifiedDiagnostic,200,1078,2019-12-18
594,98c2b9c6-67cf-5e2e-a720-afd0bff481c4,2019-12-18T13:40:24.808582217Z,GetSimplifiedDiagnostic,6015178621,10.244.0.1:57239,GET,/caf/GetSimplifiedDiagnostic,200,1080,2019-12-18
595,df9200f0-4958-56c9-ba8e-0834e3974c2b,2019-12-18T13:41:18.239512971Z,GetSimplifiedDiagnostic,5667666420,10.244.0.1:57275,GET,/caf/GetSimplifiedDiagnostic,200,1106,2019-12-18
596,66d50636-b6d4-5b77-8816-b8a2be654232,2019-12-18T13:41:17.242227212Z,GetSimplifiedDiagnostic,5510050820,10.244.0.1:57274,GET,/caf/GetSimplifiedDiagnostic,200,1107,2019-12-18
597,421bbf6d-dc84-5715-b4f5-aa04f9639e1b,2019-12-18T13:40:31.314841798Z,GetSimplifiedDiagnostic,6497416035,10.244.0.1:57242,GET,/caf/GetSimplifiedDiagnostic,200,1098,2019-12-18
598,f30a0b87-6768-583f-84a1-469d3897320f,2019-12-18T13:44:20.477747065Z,GetSimplifiedDiagnostic,6513609755,10.244.0.1:57424,GET,/caf/GetSimplifiedDiagnostic,200,1106,2019-12-18
599,7be01bc7-8f37-5344-ab02-1a98dd7a1557,2019-12-18T13:43:55.514087035Z,GetSimplifiedDiagnostic,5842050275,10.244.0.1:57401,GET,/caf/GetSimplifiedDiagnostic,200,1103,2019-12-18
600,3c586996-26a7-527d-b79e-5905594ffe2a,2019-12-18T13:43:49.654443015Z,GetSimplifiedDiagnostic,6342343660,10.244.0.1:57398,GET,/caf/GetSimplifiedDiagnostic,200,970,2019-12-18
601,178f59e3-674f-56e7-ac21-1543360aeb51,2019-12-18T13:44:28.58837625Z,GetFullDiagnostic,5815525541,10.244.0.1:57433,GET,/caf/GetFullDiagnostic,200,1104,2019-12-18
602,81cc2927-5748-5d29-893d-47e20fc873d5,2019-12-18T13:47:42.542891309Z,GetSimplifiedDiagnostic,5446151878,10.244.0.1:57591,GET,/caf/GetSimplifiedDiagnostic,200,1121,2019-12-18
603,d775f688-5507-592f-8f25-41f5133f9522,2019-12-18T13:46:05.994779414Z,GetFullDiagnostic,5541217899,10.244.0.1:57530,GET,/caf/GetFullDiagnostic,200,1100,2019-12-18
604,43bd92d7-8c06-5ea2-bbc0-c9848630a38a,2019-12-18T13:47:19.282227462Z,GetFullDiagnostic,6184858776,10.244.0.1:57572,GET,/caf/GetFullDiagnostic,200,1116,2019-12-18
605,3bf753c4-1206-5ad9-bc45-9acd7ac4b132,2019-12-18T13:47:02.403381189Z,GetFullDiagnostic,5621675575,10.244.0.1:57564,GET,/caf/GetFullDiagnostic,200,1117,2019-12-18
606,243781ea-06f9-5d13-beaa-45b4d63ea861,2019-12-18T13:47:13.085660039Z,GetFullDiagnostic,5409451326,10.244.0.1:57569,GET,/caf/GetFullDiagnostic,200,1096,2019-12-18
607,4d456416-017b-5b3c-9d4a-c530af9718fe,2019-12-18T13:50:13.611624817Z,GetSimplifiedDiagnostic,5865420001,10.244.0.1:57710,GET,/caf/GetSimplifiedDiagnostic,200,1113,2019-12-18
608,7c17430d-810f-5bbb-b48d-c25e86d60024,2019-12-18T13:49:53.801872487Z,GetSimplifiedDiagnostic,5873504801,10.244.0.1:57697,GET,/caf/GetSimplifiedDiagnostic,200,1121,2019-12-18
609,13b7bcb1-a778-57d1-aa35-4f7d6ac90759,2019-12-18T13:50:01.892295162Z,GetSimplifiedDiagnostic,6158314566,10.244.0.1:57702,GET,/caf/GetSimplifiedDiagnostic,200,1112,2019-12-18
610,22b99ddc-64d6-5ae0-9343-d8bec0a529d2,2019-12-18T13:50:08.931162993Z,GetFullDiagnostic,5970603952,10.244.0.1:57708,GET,/caf/GetFullDiagnostic,200,1111,2019-12-18
611,5d721d84-006f-553f-9e5c-a232ed9aaf2f,2019-12-18T13:49:44.441265699Z,GetFullDiagnostic,5885285699,10.244.0.1:57691,GET,/caf/GetFullDiagnostic,200,1111,2019-12-18
612,d4c86793-1bba-58b2-887d-ab334df32afe,2019-12-18T13:52:27.853568991Z,GetSimplifiedDiagnostic,6938424672,10.244.0.1:57896,GET,/caf/GetSimplifiedDiagnostic,200,1112,2019-12-18
613,6b675e72-d699-5ead-988f-9521c3ab737d,2019-12-18T13:52:43.002895223Z,GetFullDiagnostic,6948579743,10.244.0.1:57919,GET,/caf/GetFullDiagnostic,200,985,2019-12-18
614,0e0677d8-75c6-5146-b455-ef374e93fdf4,2019-12-18T13:52:20.888301981Z,GetSimplifiedDiagnostic,7230139952,10.244.0.1:57890,GET,/caf/GetSimplifiedDiagnostic,200,1112,2019-12-18
615,231e1f48-c441-5605-bf88-5b5625c70235,2019-12-18T13:51:44.826668149Z,GetSimplifiedDiagnostic,5566301652,10.244.0.1:57823,GET,/caf/GetSimplifiedDiagnostic,200,975,2019-12-18
616,7786d4db-5c6d-5163-8329-824cd613cfe5,2019-12-18T13:52:33.803826633Z,GetSimplifiedDiagnostic,5952352237,10.244.0.1:57911,GET,/caf/GetSimplifiedDiagnostic,200,977,2019-12-18
617,99171dbb-cc1e-5a38-98d1-e362c303ff08,2019-12-18T13:54:16.587021716Z,GetFullDiagnostic,6026589489,10.244.0.1:58010,GET,/caf/GetFullDiagnostic,200,1116,2019-12-18
618,5d75519d-8437-5033-a0b3-2b8d51ce8672,2019-12-18T13:53:41.752103161Z,GetFullDiagnostic,5919070956,10.244.0.1:57982,GET,/caf/GetFullDiagnostic,200,985,2019-12-18
619,3bcbb9d9-f62e-54b9-89b9-f2ad32ea6ddc,2019-12-18T13:53:53.298559385Z,GetFullDiagnostic,5902121418,10.244.0.1:57993,GET,/caf/GetFullDiagnostic,200,984,2019-12-18
620,8f498977-3625-5293-95d0-3134db1a903f,2019-12-18T13:56:21.8746827Z,GetSimplifiedDiagnostic,5990266659,10.244.0.1:58127,GET,/caf/GetSimplifiedDiagnostic,200,1072,2019-12-18
621,d19c8eec-77df-5ec7-a087-4ff782bd6554,2019-12-18T13:55:27.793542848Z,GetSimplifiedDiagnostic,7201525038,10.244.0.1:58060,GET,/caf/GetSimplifiedDiagnostic,200,1069,2019-12-18
622,013e6507-8fcc-55bd-a65a-d6d043055ede,2019-12-18T13:56:32.301351961Z,GetSimplifiedDiagnostic,5664702343,10.244.0.1:58132,GET,/caf/GetSimplifiedDiagnostic,200,1071,2019-12-18
623,ca693961-5f74-5e6e-8dbc-3a9d4738ef4a,2019-12-18T13:56:49.279385751Z,GetSimplifiedDiagnostic,5783142469,10.244.0.1:58154,GET,/caf/GetSimplifiedDiagnostic,200,1075,2019-12-18
624,ba6fd041-d149-5e56-816f-31fd84b3c358,2019-12-18T13:55:52.203248866Z,GetSimplifiedDiagnostic,5707140190,10.244.0.1:58081,GET,/caf/GetSimplifiedDiagnostic,200,1074,2019-12-18
625,e5b5308d-fcd6-5aa7-93de-2e08b4a18a52,2019-12-18T13:58:51.892656013Z,GetFullDiagnostic,5900648049,10.244.0.1:58257,GET,/caf/GetFullDiagnostic,200,1088,2019-12-18
626,3c4de8bc-ac4d-5ef4-8611-670f8289ed70,2019-12-18T13:58:52.401114202Z,GetSimplifiedDiagnostic,6130737086,10.244.0.1:58259,GET,/caf/GetSimplifiedDiagnostic,200,1088,2019-12-18
627,c9d28275-a198-5349-8982-41377f95ebf0,2019-12-18T13:58:18.790556543Z,GetSimplifiedDiagnostic,5875537692,10.244.0.1:58227,GET,/caf/GetSimplifiedDiagnostic,200,1088,2019-12-18
628,f43e2edc-0f80-575d-9a7f-b7831327d7d6,2019-12-18T13:57:58.659598323Z,GetSimplifiedDiagnostic,6569077181,10.244.0.1:58215,GET,/caf/GetSimplifiedDiagnostic,200,1084,2019-12-18
629,8429a278-4163-53b8-b43b-d84124935507,2019-12-18T13:58:25.802778788Z,GetSimplifiedDiagnostic,7006264500,10.244.0.1:58234,GET,/caf/GetSimplifiedDiagnostic,200,1081,2019-12-18
630,79937ddc-6098-5a4e-9703-2b2368e21d9d,2019-12-18T13:58:45.976962497Z,GetFullDiagnostic,6195614985,10.244.0.1:58249,GET,/caf/GetFullDiagnostic,200,1090,2019-12-18
631,17895be0-f87d-528d-bf57-7e3a6a89dc35,2019-12-18T13:24:03.990409915Z,GetFullDiagnostic,6616709635,10.244.0.1:56449,GET,/caf/GetFullDiagnostic,200,1113,2019-12-18
632,52fff500-5605-56f0-af0c-4de4ed1cf944,2019-12-18T13:25:15.049266326Z,GetSimplifiedDiagnostic,8096242313,10.244.0.1:56498,GET,/caf/GetSimplifiedDiagnostic,200,1123,2019-12-18
633,c6f3859c-387b-555d-860c-693b6c9b46f8,2019-12-18T13:25:29.152598272Z,GetSimplifiedDiagnostic,7369480678,10.244.0.1:56506,GET,/caf/GetSimplifiedDiagnostic,200,1121,2019-12-18
634,a00d9500-5671-5c24-ba48-5878df1397d4,2019-12-18T13:24:59.872893961Z,GetSimplifiedDiagnostic,5749019810,10.244.0.1:56491,GET,/caf/GetSimplifiedDiagnostic,200,1120,2019-12-18
635,2ee0bce2-39e8-5066-b731-1677d47831b0,2019-12-18T13:24:55.213228674Z,GetFullDiagnostic,5955954988,10.244.0.1:56487,GET,/caf/GetFullDiagnostic,200,1119,2019-12-18
636,762c1bc2-b9d6-5184-908f-bf4c5ba6577e,2019-12-18T13:25:14.557824791Z,GetFullDiagnostic,8993404568,10.244.0.1:56497,GET,/caf/GetFullDiagnostic,200,1125,2019-12-18
637,6d3454fa-b70f-57fb-ad78-1bd00ba5e499,2019-12-18T13:26:19.765343142Z,GetSimplifiedDiagnostic,5734493426,10.244.0.1:56546,GET,/caf/GetSimplifiedDiagnostic,200,960,2019-12-18
638,e42a3ead-8c9e-524b-be77-4a2dc7db4f29,2019-12-18T13:26:35.380010278Z,GetSimplifiedDiagnostic,5497471898,10.244.0.1:56555,GET,/caf/GetSimplifiedDiagnostic,200,968,2019-12-18
639,f35ab15a-1eca-5ef3-beec-cc3fe8955e38,2019-12-18T13:26:51.424187236Z,GetSimplifiedDiagnostic,5269252890,10.244.0.1:56565,GET,/caf/GetSimplifiedDiagnostic,200,967,2019-12-18
640,3f684f00-1c58-5caa-a2a4-70b52e993181,2019-12-18T13:26:06.660511748Z,GetFullDiagnostic,5648101153,10.244.0.1:56536,GET,/caf/GetFullDiagnostic,200,983,2019-12-18
