,request.id,@timestamp,request.operationID,request.requestTime,request.client,request.method,request.path,response.code,response.length,runDate
0,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:18:00.310347583Z,,10920153,10.244.0.1:26193,GET,/locales/node-red,200,1019.0,2019-12-17
1,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:18:00.310347583Z,,10920153,10.244.0.1:26193,GET,/locales/node-red,200,24748.0,2019-12-17
2,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:18:00.310347583Z,,10920153,10.244.0.1:26193,GET,/locales/node-red,200,161093.0,2019-12-17
3,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:17:58.890000319Z,,247771737,10.244.0.1:26193,GET,/red/images/node-red.png,200,1019.0,2019-12-17
4,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:17:58.890000319Z,,247771737,10.244.0.1:26193,GET,/red/images/node-red.png,200,24748.0,2019-12-17
5,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:17:58.890000319Z,,247771737,10.244.0.1:26193,GET,/red/images/node-red.png,200,161093.0,2019-12-17
6,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:17:58.25234871Z,,23826721,10.244.0.1:26193,GET,/red/style.min.css,200,1019.0,2019-12-17
7,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:17:58.25234871Z,,23826721,10.244.0.1:26193,GET,/red/style.min.css,200,24748.0,2019-12-17
8,f6618a82-f151-5fa2-9138-8b958d2f424d,2019-12-17T08:17:58.25234871Z,,23826721,10.244.0.1:26193,GET,/red/style.min.css,200,161093.0,2019-12-17
9,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:18:00.418842254Z,,5162447,10.244.0.1:26195,GET,/locales/jsonata,200,2.0,2019-12-17
10,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:18:00.418842254Z,,5162447,10.244.0.1:26195,GET,/locales/jsonata,200,2882.0,2019-12-17
11,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:18:00.418842254Z,,5162447,10.244.0.1:26195,GET,/locales/jsonata,200,2.0,2019-12-17
12,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:18:00.418842254Z,,5162447,10.244.0.1:26195,GET,/locales/jsonata,200,531828.0,2019-12-17
13,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:18:00.418842254Z,,5162447,10.244.0.1:26195,GET,/locales/jsonata,200,33387.0,2019-12-17
14,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:17:59.028549335Z,,350264514,10.244.0.1:26195,GET,/red/images/spin.svg,200,2.0,2019-12-17
15,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:17:59.028549335Z,,350264514,10.244.0.1:26195,GET,/red/images/spin.svg,200,2882.0,2019-12-17
16,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:17:59.028549335Z,,350264514,10.244.0.1:26195,GET,/red/images/spin.svg,200,2.0,2019-12-17
17,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:17:59.028549335Z,,350264514,10.244.0.1:26195,GET,/red/images/spin.svg,200,531828.0,2019-12-17
18,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:17:59.028549335Z,,350264514,10.244.0.1:26195,GET,/red/images/spin.svg,200,33387.0,2019-12-17
19,a733d39e-d2bb-5515-b478-05b26fef867b,2019-12-17T08:18:00.689105127Z,,83713112,10.244.0.1:26195,GET,/locales/infotips,200,2.0,2019-12-17
