,request.id,@timestamp,request.operationID,request.requestTime,request.client,request.method,request.path,response.code,response.length,runDate
0,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,378.0,2019-12-16
1,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,13.0,2019-12-16
2,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,27647.0,2019-12-16
3,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,449.0,2019-12-16
4,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,395.0,2019-12-16
5,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,23297.0,2019-12-16
6,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,529821.0,2019-12-16
7,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,457.0,2019-12-16
8,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,712.0,2019-12-16
9,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,7534.0,2019-12-16
10,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,611.0,2019-12-16
11,a74c5342-5ce1-5563-bb19-21f10bf1ff8c,2019-12-16T12:15:04.912213301Z,,279908893,10.244.0.1:24177,GET,/icons/node-red-node-base64/parser-base64.png,200,1070.0,2019-12-16
