timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1575901850,2019-12-09,15:30:50,2,0,0,398,222,6150,0,0,0,24,1,1,5,3,91,0,0
1575901851,2019-12-09,15:30:51,8,0,0,398,222,6150,0,0,0,28,2776,7831,4,3,93,0,0
1575901852,2019-12-09,15:30:52,1,0,0,398,222,6150,0,0,0,32,2254,6651,3,2,95,0,0
1575901853,2019-12-09,15:30:53,4,0,0,397,222,6150,0,0,0,0,2293,6284,7,3,90,0,0
1575901854,2019-12-09,15:30:54,1,0,0,397,222,6150,0,0,0,28,2225,6402,4,3,93,0,0
1575901855,2019-12-09,15:30:55,1,0,0,397,222,6150,0,0,0,1324,2178,5757,4,3,93,0,0
1575901856,2019-12-09,15:30:56,1,0,0,397,222,6150,0,0,0,88,2312,6577,5,3,92,0,0
1575901857,2019-12-09,15:30:57,2,0,0,394,222,6150,0,0,0,0,4324,12646,9,8,83,0,0
1575901858,2019-12-09,15:30:58,4,0,0,394,222,6150,0,0,0,28,3244,9475,7,4,89,0,0
1575901859,2019-12-09,15:30:59,1,0,0,398,222,6150,0,0,0,0,4764,14119,10,9,82,0,0
1575901860,2019-12-09,15:31:00,2,0,0,398,222,6150,0,0,0,152,3019,8497,5,3,91,0,0
1575901861,2019-12-09,15:31:01,1,0,0,397,222,6150,0,0,0,28,3078,8445,8,3,89,0,0
1575901862,2019-12-09,15:31:02,1,0,0,397,222,6150,0,0,0,28,1977,5834,4,2,94,0,0
1575901863,2019-12-09,15:31:03,0,0,0,397,222,6150,0,0,0,0,2301,6485,5,3,93,0,0
1575901864,2019-12-09,15:31:04,0,0,0,397,222,6150,0,0,0,32,2325,6832,4,2,94,0,0
1575901865,2019-12-09,15:31:05,5,0,0,398,222,6150,0,0,0,48,2068,6007,5,3,93,0,0
1575901866,2019-12-09,15:31:06,1,0,0,398,222,6150,0,0,0,92,2420,6916,5,3,93,0,0
1575901867,2019-12-09,15:31:07,2,0,0,398,222,6150,0,0,0,0,2131,6057,5,3,92,0,0
1575901868,2019-12-09,15:31:08,5,0,0,394,222,6150,0,0,0,28,2536,7514,4,4,93,0,0
