timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576578866,2019-12-17,11:34:26,0,0,0,2617,365,3854,0,0,0,24,2690,7099,8,3,89,0,0
1576578867,2019-12-17,11:34:27,1,0,0,2617,365,3854,0,0,0,32,2812,7924,5,3,92,0,0
1576578868,2019-12-17,11:34:28,0,0,0,2617,365,3854,0,0,0,0,2935,7851,7,3,90,0,0
1576578869,2019-12-17,11:34:29,1,0,0,2617,365,3854,0,0,0,120,6118,17303,15,9,76,0,0
1576578870,2019-12-17,11:34:30,0,0,0,2617,365,3854,0,0,0,236,2799,7425,5,3,91,1,0
1576578871,2019-12-17,11:34:31,2,0,0,2617,365,3854,0,0,0,244,2879,7625,9,3,88,0,0
1576578872,2019-12-17,11:34:32,0,0,0,2617,365,3854,0,0,0,0,2647,6889,7,3,90,0,0
1576578873,2019-12-17,11:34:33,1,0,0,2617,365,3854,0,0,0,28,3174,8697,7,5,88,0,0
1576578874,2019-12-17,11:34:34,0,0,0,2617,365,3854,0,0,0,152,3023,8359,11,4,85,0,0
1576578875,2019-12-17,11:34:35,1,0,0,2617,365,3854,0,0,0,28,3179,8170,8,4,88,0,0
1576578876,2019-12-17,11:34:36,3,0,0,2617,365,3854,0,0,0,124,2991,7856,6,3,91,0,0
1576578877,2019-12-17,11:34:37,3,0,0,2617,365,3854,0,0,0,28,3126,8144,10,2,88,0,0
1576578878,2019-12-17,11:34:38,0,0,0,2617,365,3855,0,0,0,0,2739,7558,5,2,92,0,0
1576578879,2019-12-17,11:34:39,1,0,0,2617,365,3855,0,0,0,148,6020,17669,16,9,74,0,0
1576578880,2019-12-17,11:34:40,4,0,0,2617,365,3855,0,0,0,12,2669,6973,7,3,90,0,0
1576578881,2019-12-17,11:34:41,2,0,0,2617,365,3855,0,0,0,836,3194,7848,6,3,91,0,0
1576578882,2019-12-17,11:34:42,0,0,0,2617,365,3855,0,0,0,0,2946,7694,6,2,92,0,0
1576578883,2019-12-17,11:34:43,2,0,0,2617,365,3855,0,0,0,28,3254,8580,7,3,90,0,0
1576578884,2019-12-17,11:34:44,1,0,0,2617,365,3855,0,0,0,136,2768,7644,7,3,90,0,0
1576578885,2019-12-17,11:34:45,0,0,0,2617,365,3855,0,0,0,92,2848,7569,8,3,89,0,0
1576578886,2019-12-17,11:34:46,0,0,0,2616,365,3855,0,0,0,24,2750,6801,9,2,89,0,0
1576578887,2019-12-17,11:34:47,5,0,0,2616,365,3855,0,0,0,28,2894,7624,7,2,90,0,0
1576578888,2019-12-17,11:34:48,0,0,0,2616,365,3855,0,0,0,0,2940,7782,7,3,90,0,0
1576578889,2019-12-17,11:34:49,0,0,0,2617,365,3855,0,0,0,120,6097,17970,15,9,76,0,0
1576578890,2019-12-17,11:34:50,1,0,0,2617,365,3855,0,0,0,12,2598,6768,5,3,92,0,0
1576578891,2019-12-17,11:34:51,3,0,0,2617,365,3855,0,0,0,36,2911,7979,6,3,91,0,0
1576578892,2019-12-17,11:34:52,4,0,0,2617,365,3855,0,0,0,0,2934,7499,9,2,88,0,0
