response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0006,0.0545,0.0000,0.0000,10.5113,19.4348,200,240.4402
30.0008,0.0562,0.0000,0.0000,15.5168,14.4277,200,240.4401
30.0005,0.0573,0.0000,0.0000,6.5063,23.4369,200,240.4405
30.0005,0.0544,0.0000,0.0000,19.5265,10.4196,200,240.4404
30.0002,0.0533,0.0000,0.0000,11.7610,18.1858,200,270.4410
30.0005,0.0553,0.0000,0.0000,2.5157,27.4294,200,270.4407
30.0005,0.0552,0.0000,0.0000,5.8021,24.1431,200,270.4407
30.0004,0.0548,0.0000,0.0000,29.5631,0.3825,200,270.4409
30.0003,0.0568,0.0000,0.0000,0.5071,29.4364,200,270.4410
30.0005,0.0570,0.0000,0.0000,10.7518,19.1917,200,270.4408
30.0008,0.0535,0.0000,0.0000,14.0892,15.8579,200,270.4406
30.0006,0.0558,0.0000,0.0000,4.8006,25.1442,200,270.4408
30.0003,0.0562,0.0000,0.0000,22.5920,7.3520,200,300.4411
30.0001,0.0560,0.0000,0.0000,15.5826,14.3615,200,300.4413
30.0002,0.0553,0.0000,0.0000,26.5975,3.3473,200,300.4413
30.0003,0.0556,0.0000,0.0000,13.5796,16.3650,200,300.4411
30.0004,0.0538,0.0000,0.0000,2.5690,27.3777,200,300.4412
30.0002,0.0554,0.0000,0.0000,9.5737,20.3711,200,300.4414
30.0003,0.0550,0.0000,0.0001,17.5874,12.3578,200,300.4413
30.0003,0.0560,0.0000,0.0000,24.5959,5.3483,200,300.4414
30.0005,0.0555,0.0000,0.0000,18.5844,11.3606,200,300.4413
30.0004,0.0551,0.0000,0.0000,21.5895,8.3558,200,300.4414
30.0001,0.0536,0.0000,0.0000,4.4146,25.5319,200,330.4416
30.0005,0.0535,0.0000,0.0000,1.4121,28.5348,200,330.4414
30.0005,0.0534,0.0000,0.0000,5.4212,24.5257,200,330.4414
30.0002,0.0539,0.0000,0.0000,12.4291,17.5172,200,330.4417
30.0003,0.0550,0.0000,0.0000,16.4342,13.5111,200,330.4417
30.0013,0.0548,0.0000,0.0000,13.4346,16.5118,200,330.4415
30.0009,0.0557,0.0000,0.0000,9.4213,20.5238,200,330.4418
30.0015,0.0536,0.0000,0.0000,10.4246,19.5232,200,330.4414
30.0013,0.0559,0.0000,0.0000,0.4082,29.5371,200,330.4417
30.0014,0.0551,0.0000,0.0000,17.4376,12.5086,200,330.4416
30.0002,0.0536,0.0000,0.0000,17.5719,12.3746,200,360.4419
30.0002,0.0536,0.0000,0.0000,6.5617,23.3849,200,360.4419
30.0002,0.0543,0.0000,0.0000,18.5764,11.3694,200,360.4420
30.0005,0.0539,0.0000,0.0000,4.5587,25.3879,200,360.4418
30.0004,0.0536,0.0000,0.0001,8.5648,21.3819,200,360.4419
30.0001,0.0534,0.0000,0.0000,14.5684,15.3783,200,360.4427
30.0002,0.0534,0.0000,0.0000,5.5619,24.3850,200,360.4427
30.0000,0.0536,0.0000,0.0000,19.5772,10.3692,200,360.4430
30.0001,0.0532,0.0000,0.0000,16.5772,13.3697,200,360.4429
30.0001,0.0529,0.0000,0.0000,13.5666,16.3806,200,360.4430
30.0003,0.0537,0.0000,0.0000,5.5132,24.4334,200,390.4423
30.0003,0.0537,0.0000,0.0000,6.5169,23.4297,200,390.4423
30.0006,0.0542,0.0000,0.0000,4.5127,25.4337,200,390.4421
30.0006,0.0539,0.0000,0.0000,12.5204,17.4262,200,390.4421
30.0005,0.0548,0.0000,0.0001,17.5317,12.4139,200,390.4422
30.0001,0.0549,0.0000,0.0000,2.5098,27.4354,200,390.4429
30.0001,0.0554,0.0000,0.0000,8.5167,21.4279,200,390.4430
30.0002,0.0554,0.0000,0.0000,15.5255,14.4193,200,390.4430
30.0001,0.0547,0.0000,0.0000,19.5313,10.4141,200,390.4430
30.0002,0.0555,0.0000,0.0000,1.5082,28.4364,200,390.4431
30.0002,0.0544,0.0000,0.0000,16.5341,13.4117,200,420.4427
30.0002,0.0539,0.0000,0.0000,4.5135,25.4328,200,420.4427
30.0003,0.0542,0.0000,0.0000,0.5171,29.4290,200,420.4427
30.0005,0.0546,0.0000,0.0000,14.5297,15.4162,200,420.4426
30.0006,0.0541,0.0000,0.0000,6.5140,23.4324,200,420.4426
30.0002,0.0543,0.0000,0.0000,19.5407,10.4052,200,420.4430
30.0001,0.0538,0.0000,0.0000,7.5196,22.4267,200,420.4431
30.0001,0.0540,0.0000,0.0000,12.5240,17.4221,200,420.4432
30.0001,0.0549,0.0000,0.0000,18.5349,11.4103,200,420.4432
30.0001,0.0548,0.0000,0.0000,13.5201,16.4252,200,420.4433
30.0003,0.0574,0.0000,0.0000,13.5272,16.4157,200,450.4433
30.0006,0.0541,0.0000,0.0000,16.5375,13.4090,200,450.4431
30.0011,0.0549,0.0000,0.0000,18.5405,11.4056,200,450.4430
30.0009,0.0554,0.0000,0.0000,19.5363,10.4092,200,450.4432
30.0010,0.0568,0.0000,0.0001,2.5157,27.4284,200,450.4432
30.0010,0.0576,0.0000,0.0000,1.5124,28.4310,200,450.4432
30.0018,0.0546,0.0000,0.0000,11.5293,18.4178,200,450.4431
30.0019,0.0547,0.0000,0.0000,15.5343,14.4130,200,450.4429
30.0020,0.0549,0.0000,0.0000,5.5207,24.4264,200,450.4429
30.0017,0.0573,0.0000,0.0000,8.5224,21.4219,200,450.4434
30.0002,0.0565,0.0000,0.0000,3.5162,26.4274,200,480.4437
30.0003,0.0508,0.0000,0.0001,2.5156,27.4339,200,480.4436
30.0001,0.0533,0.0000,0.0000,1.5108,28.4360,200,480.4441
30.0001,0.0568,0.0000,0.0000,6.5128,23.4304,200,480.4441
30.0001,0.0604,0.0000,0.0000,9.5132,20.4264,200,480.4442
30.0001,0.0575,0.0000,0.0000,10.5124,19.4301,200,480.4442
30.0001,0.0605,0.0000,0.0000,0.4981,29.4414,200,480.4449
30.0001,0.0594,0.0000,0.0000,15.5291,14.4116,200,480.4449
30.0002,0.0597,0.0000,0.0000,8.5116,21.4288,200,480.4450
30.0001,0.0597,0.0000,0.0000,19.5383,10.4021,200,480.4451
30.0006,0.0546,0.0000,0.0000,12.5170,17.4290,200,510.4439
30.0003,0.0545,0.0000,0.0000,11.5157,18.4301,200,510.4442
30.0002,0.0531,0.0000,0.0000,2.5063,27.4408,200,510.4444
30.0006,0.0541,0.0000,0.0000,3.5088,26.4376,200,510.4440
30.0004,0.0536,0.0000,0.0000,5.5151,24.4317,200,510.4442
30.0003,0.0538,0.0000,0.0000,19.5316,10.4149,200,510.4444
30.0001,0.0541,0.0000,0.0000,6.5137,23.4322,200,510.4450
30.0002,0.0544,0.0000,0.0000,8.5147,21.4311,200,510.4450
30.0001,0.0554,0.0000,0.0000,15.5162,14.4285,200,510.4452
30.0002,0.0541,0.0000,0.0000,14.5166,15.4295,200,510.4451
30.0002,0.0536,0.0000,0.0000,11.7344,18.2122,200,540.4447
30.0004,0.0522,0.0000,0.0001,0.5140,29.4341,200,540.4445
30.0004,0.0529,0.0000,0.0001,10.7304,19.2170,200,540.4445
30.0004,0.0528,0.0000,0.0000,1.5198,28.4277,200,540.4446
30.0005,0.0533,0.0000,0.0000,15.7346,14.2126,200,540.4445
30.0004,0.0533,0.0000,0.0000,14.7360,15.2110,200,540.4447
30.0002,0.0532,0.0000,0.0000,18.7390,11.2079,200,540.4451
30.0002,0.0531,0.0000,0.0000,17.7396,12.2074,200,540.4452
30.0001,0.0528,0.0000,0.0000,3.5158,26.4315,200,540.4453
30.0002,0.0528,0.0000,0.0000,5.7228,24.2245,200,540.4453
30.0010,0.0544,0.0000,0.0000,18.5366,11.4099,200,570.4449
30.0012,0.0535,0.0000,0.0000,3.5154,26.4322,200,570.4449
30.0017,0.0531,0.0000,0.0000,2.5160,27.4324,200,570.4449
30.0017,0.0533,0.0000,0.0000,5.5184,24.4300,200,570.4449
30.0012,0.0556,0.0000,0.0000,11.5213,18.4243,200,570.4455
30.0016,0.0531,0.0000,0.0000,1.5163,28.4321,200,570.4451
30.0016,0.0543,0.0000,0.0000,13.5301,16.4173,200,570.4451
30.0014,0.0548,0.0000,0.0000,12.5300,17.4166,200,570.4454
30.0016,0.0552,0.0000,0.0000,8.5223,21.4241,200,570.4452
30.0014,0.0550,0.0000,0.0000,7.5227,22.4237,200,570.4454
30.0001,0.0528,0.0000,0.0000,0.5004,29.4469,200,600.4461
30.0003,0.0527,0.0000,0.0000,5.5032,24.4443,200,600.4460
30.0001,0.0536,0.0000,0.0000,18.5220,11.4244,200,600.4466
30.0001,0.0535,0.0000,0.0001,19.5245,10.4221,200,600.4466
30.0001,0.0536,0.0000,0.0001,3.5023,26.4441,200,600.4467
30.0001,0.0540,0.0000,0.0000,7.5051,22.4409,200,600.4467
30.0001,0.0543,0.0000,0.0000,8.5066,21.4391,200,600.4469
30.0001,0.0543,0.0000,0.0000,13.5142,16.4316,200,600.4468
