response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0005,0.0491,0.0000,0.0000,1.4921,28.4592,200,420.2472
30.0005,0.0488,0.0000,0.0001,2.4969,27.4547,200,420.2472
30.0003,0.0480,0.0000,0.0000,0.4608,29.4914,200,450.2477
30.0003,0.0489,0.0000,0.0000,18.7785,11.1728,200,450.2477
30.0002,0.0491,0.0000,0.0000,1.4633,28.4878,200,450.2477
30.0003,0.0486,0.0000,0.0000,17.7705,12.1811,200,450.2477
30.0004,0.0472,0.0000,0.0001,1.4162,28.5370,200,480.2479
30.0004,0.0478,0.0000,0.0001,0.4079,29.5446,200,480.2479
30.0004,0.0472,0.0000,0.0001,3.4180,26.5351,200,480.2479
30.0005,0.0472,0.0000,0.0000,2.4157,27.5374,200,480.2479
30.0004,0.0496,0.0000,0.0000,1.4557,28.4951,200,510.2484
30.0004,0.0484,0.0000,0.0000,9.0789,20.8730,200,510.2484
30.0006,0.0507,0.0000,0.0000,0.4531,29.4968,200,510.2484
30.0008,0.0484,0.0000,0.0000,11.8834,18.0689,200,510.2484
30.0005,0.0483,0.0000,0.0001,1.4652,28.4869,200,540.2488
30.0002,0.0483,0.0000,0.0000,0.4732,29.4786,200,540.2491
30.0003,0.0480,0.0000,0.0001,3.4695,26.4826,200,540.2490
30.0006,0.0481,0.0000,0.0001,2.4670,27.4854,200,540.2488
30.0002,0.0476,0.0000,0.0001,18.5678,11.3845,200,570.2493
30.0003,0.0477,0.0000,0.0002,1.4378,28.5146,200,570.2493
30.0003,0.0479,0.0000,0.0000,0.4329,29.5194,200,570.2493
30.0002,0.0479,0.0000,0.0000,17.5635,12.3888,200,570.2494
