response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
22.7685,0.0479,0.0000,0.0001,22.7204,0.0001,200,0.5108,956
25.8398,0.0480,0.0000,0.0000,25.7916,0.0001,200,0.5108,955
6.5062,0.0467,0.0000,0.0001,6.4594,0.0001,200,23.2793,951
14.8774,0.0480,0.0000,0.0001,14.8291,0.0002,200,26.3506,950
12.6457,0.0482,0.0000,0.0001,12.5972,0.0001,200,29.7855,968
14.0833,0.0658,0.0000,0.0001,14.0172,0.0001,200,42.4312,1027
18.3791,0.0627,0.0000,0.0000,18.3162,0.0001,200,41.2280,1024
8.6761,0.0479,0.0000,0.0001,8.6280,0.0001,200,56.5145,1021
18.2805,0.0476,0.0000,0.0001,18.2327,0.0001,200,59.6071,1027
16.1298,0.0489,0.0000,0.0001,16.0808,0.0001,200,65.1905,1071
8.3351,0.0471,0.0000,0.0001,8.2878,0.0001,200,77.8876,1069
12.4694,0.0475,0.0000,0.0001,12.4217,0.0001,200,86.2227,1069
18.1322,0.0477,0.0000,0.0001,18.0842,0.0001,200,81.3204,1069
8.8181,0.0473,0.0000,0.0001,8.7706,0.0001,200,98.6920,1074
11.4530,0.0470,0.0000,0.0001,11.4059,0.0001,200,99.4525,1071
6.8370,0.0475,0.0000,0.0001,6.7893,0.0001,200,107.5102,1070
7.2372,0.0470,0.0000,0.0001,7.1899,0.0002,200,110.9056,1075
6.2799,0.0470,0.0000,0.0001,6.2327,0.0001,200,114.3471,1076
6.3710,0.0476,0.0000,0.0001,6.3232,0.0001,200,118.1428,1078
10.6691,0.0473,0.0000,0.0000,10.6217,0.0001,200,120.6270,1072
8.1428,0.0483,0.0000,0.0001,8.0943,0.0001,200,124.5139,1076
7.6411,0.0483,0.0000,0.0000,7.5926,0.0001,200,131.2962,1075
8.8810,0.0476,0.0000,0.0001,8.8332,0.0001,200,132.6567,1070
8.2337,0.0469,0.0000,0.0001,8.1866,0.0001,200,258.9376,1072
7.6848,0.0473,0.0000,0.0001,7.6374,0.0001,200,261.5383,1075
10.9618,0.0473,0.0000,0.0001,10.9143,0.0001,200,267.1713,1072
10.4433,0.0470,0.0000,0.0000,10.3962,0.0001,200,269.2232,1076
6.5129,0.0481,0.0000,0.0001,6.4646,0.0001,200,278.1332,1075
8.5656,0.0477,0.0000,0.0001,8.5176,0.0002,200,279.6665,1074
6.6031,0.0474,0.0000,0.0001,6.5555,0.0001,200,284.6461,1073
12.2494,0.0482,0.0000,0.0001,12.2010,0.0001,200,288.2321,1017
9.7923,0.0471,0.0000,0.0001,9.7450,0.0001,200,291.2492,1017
10.3471,0.0475,0.0000,0.0001,10.2994,0.0001,200,300.4815,1073
10.2171,0.0479,0.0000,0.0001,10.1690,0.0001,200,301.0414,1072
13.5928,0.0477,0.0000,0.0001,13.5449,0.0001,200,310.8286,1074
13.5493,0.0471,0.0000,0.0000,13.5020,0.0001,200,311.2586,1075
9.5501,0.0479,0.0000,0.0001,9.5020,0.0001,200,324.8078,1056
10.3123,0.0475,0.0000,0.0001,10.2646,0.0001,200,324.4214,1056
10.6205,0.0479,0.0000,0.0001,10.5725,0.0001,200,334.3579,1076
12.4313,0.0478,0.0000,0.0001,12.3833,0.0001,200,334.7337,1074
6.2090,0.0471,0.0000,0.0001,6.1617,0.0001,200,344.9785,1074
8.3454,0.0466,0.0000,0.0000,8.2986,0.0001,200,347.1650,1077
6.6804,0.0479,0.0000,0.0001,6.6322,0.0002,200,351.1875,1077
6.2632,0.0591,0.0000,0.0001,6.2039,0.0001,200,355.5104,1073
6.3871,0.0476,0.0000,0.0001,6.3393,0.0001,200,357.8679,1074
8.4344,0.0617,0.0000,0.0001,8.3725,0.0001,200,361.7736,1077
8.9193,0.0472,0.0000,0.0001,8.8719,0.0001,200,364.2550,1076
6.4535,0.0472,0.0000,0.0001,6.4060,0.0001,200,370.2080,1076
7.9851,0.0485,0.0000,0.0000,7.9364,0.0001,200,373.1743,1077
6.8682,0.0474,0.0000,0.0001,6.8206,0.0001,200,376.6615,1075
12.6170,0.0480,0.0000,0.0001,12.5688,0.0001,200,381.1594,1057
13.3683,0.0475,0.0000,0.0001,13.3207,0.0001,200,383.5297,1058
6.5820,0.0470,0.0000,0.0001,6.5349,0.0001,200,393.7764,1077
7.7974,0.0475,0.0000,0.0001,7.7497,0.0001,200,396.8980,1054
6.6919,0.0472,0.0000,0.0001,6.6445,0.0001,200,400.3585,1056
11.8633,0.0485,0.0000,0.0001,11.8146,0.0001,200,404.6955,1048
11.8359,0.0480,0.0000,0.0001,11.7876,0.0001,200,407.0504,1036
7.6389,0.0478,0.0000,0.0001,7.5908,0.0001,200,416.5588,1058
10.1362,0.0473,0.0000,0.0001,10.0887,0.0001,200,418.8863,1056
10.3764,0.0481,0.0000,0.0001,10.3281,0.0001,200,424.1977,1036
11.0732,0.0474,0.0000,0.0001,11.0256,0.0001,200,429.0225,1056
8.2753,0.0475,0.0000,0.0001,8.2276,0.0001,200,434.5740,1057
10.0277,0.0475,0.0000,0.0001,9.9801,0.0001,200,440.0957,1019
10.7749,0.0478,0.0000,0.0001,10.7269,0.0001,200,442.8493,1054
12.0414,0.0486,0.0000,0.0001,11.9926,0.0001,200,450.1234,1024
11.4281,1.0480,0.0000,0.0001,10.3798,0.0001,200,453.6242,1033
8.1551,0.0481,0.0000,0.0001,8.1068,0.0001,200,462.1648,1036
19.4792,0.0480,0.0000,0.0000,19.4310,0.0001,200,465.0523,1052
13.4461,0.0466,0.0000,0.0001,13.3993,0.0001,200,484.5315,1034
7.2384,0.0482,0.0000,0.0001,7.1899,0.0002,200,497.9777,1037
6.6825,0.0487,0.0000,0.0001,6.6336,0.0001,200,505.2161,1056
6.9492,0.0482,0.0000,0.0001,6.9008,0.0001,200,511.8986,1033
6.8307,0.0506,0.0000,0.0000,6.7799,0.0001,200,518.8478,1035
9.1280,0.0474,0.0000,0.0001,9.0804,0.0001,200,525.6785,1052
6.7483,0.0484,0.0000,0.0001,6.6997,0.0001,200,534.8065,1070
7.3177,0.0476,0.0000,0.0001,7.2700,0.0001,200,541.5548,1069
6.6119,0.0477,0.0000,0.0000,6.5640,0.0001,200,548.8725,1053
6.2667,0.0477,0.0000,0.0001,6.2189,0.0001,200,555.4844,1034
