response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
6.6286,0.0600,0.0000,0.0001,6.5681,0.0002,200,0.1808,1120
6.9517,0.0595,0.0000,0.0002,6.8914,0.0003,200,0.1809,1118
6.7868,0.0411,0.0000,0.0001,6.7454,0.0001,200,6.8094,1119
6.8293,0.0535,0.0000,0.0001,6.7754,0.0002,200,7.1326,1117
5.7469,0.0555,0.0000,0.0001,5.6911,0.0001,200,13.5962,1120
5.8472,0.0403,0.0000,0.0001,5.8066,0.0001,200,13.9618,1119
5.5876,0.0606,0.0000,0.0001,5.5267,0.0001,200,19.3431,1121
5.6225,0.0587,0.0000,0.0001,5.5636,0.0001,200,19.8091,1124
8.5944,0.0505,0.0000,0.0001,8.5437,0.0001,200,24.9307,1121
8.7307,0.0544,0.0000,0.0001,8.6761,0.0001,200,25.4316,1119
5.5130,0.0506,0.0000,0.0001,5.4622,0.0001,200,33.5251,1120
5.6288,0.0412,0.0000,0.0001,5.5873,0.0001,200,34.1623,1119
6.6839,0.0538,0.0000,0.0001,6.6299,0.0001,200,39.0381,1119
6.9430,0.0614,0.0000,0.0001,6.8814,0.0001,200,39.7910,1120
5.3000,0.0487,0.0000,0.0001,5.2511,0.0001,200,45.7220,1118
6.1000,0.0445,0.0000,0.0001,6.0551,0.0002,200,46.7341,1119
5.4181,0.0612,0.0000,0.0001,5.3567,0.0001,200,51.0221,1120
6.3306,0.0576,0.0000,0.0001,6.2727,0.0002,200,52.8341,1119
5.2994,0.0479,0.0000,0.0001,5.2513,0.0001,200,56.4402,1120
5.3121,0.0520,0.0000,0.0001,5.2598,0.0001,200,59.1647,1118
5.2371,0.0446,0.0000,0.0001,5.1922,0.0002,200,61.7396,1119
4.9566,0.0481,0.0000,0.0001,4.9083,0.0001,200,64.4768,1113
6.0423,0.0409,0.0000,0.0001,6.0012,0.0001,200,66.9767,1109
5.0896,0.0537,0.0000,0.0001,5.0357,0.0001,200,69.4334,1115
5.2652,0.0541,0.0000,0.0001,5.2109,0.0001,200,73.0189,1110
5.1384,0.0534,0.0000,0.0001,5.0846,0.0002,200,74.5230,1115
5.1764,0.0412,0.0000,0.0001,5.1348,0.0001,200,78.2842,1114
6.2769,0.0524,0.0000,0.0001,6.2242,0.0001,200,79.6614,1116
