response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
6.0122,0.0034,0.0000,0.0001,6.0083,0.0004,200,815.4738,1103
5.8254,0.0047,0.0000,0.0003,5.8200,0.0003,200,821.4860,1104
5.9352,0.0038,0.0000,0.0001,5.9309,0.0004,200,827.3114,1110
6.5995,0.0094,0.0000,0.0001,6.5896,0.0003,200,833.2466,1105
5.3133,0.0044,0.0000,0.0001,5.3080,0.0004,200,839.8461,1108
5.6583,0.0040,0.0000,0.0003,5.6533,0.0004,200,845.1594,1101
5.4537,0.0038,0.0000,0.0003,5.4489,0.0005,200,850.8177,1122
5.9605,0.0040,0.0000,0.0004,5.9556,0.0004,200,856.2714,1119
6.5311,0.0035,0.0000,0.0002,6.5269,0.0004,200,862.2319,1105
5.5247,0.0039,0.0000,0.0001,5.5203,0.0004,200,868.7630,1103
5.6536,0.0036,0.0000,0.0001,5.6495,0.0004,200,874.2877,1102
5.9318,0.0061,0.0000,0.0001,5.9252,0.0003,200,879.9413,1105
5.4980,0.0036,0.0000,0.0001,5.4938,0.0004,200,885.8731,1102
5.7359,0.0038,0.0000,0.0001,5.7317,0.0003,200,891.3711,1098
5.4009,0.0036,0.0000,0.0004,5.3964,0.0005,200,897.1071,1098
5.4468,0.0048,0.0000,0.0002,5.4407,0.0010,200,902.5080,1100
5.4904,0.0036,0.0000,0.0002,5.4860,0.0004,200,907.9548,1098
5.7253,0.0038,0.0000,0.0002,5.7203,0.0007,200,913.4452,1100
5.5529,0.0050,0.0000,0.0002,5.5466,0.0008,200,919.1705,1100
5.5061,0.0060,0.0000,0.0003,5.4991,0.0007,200,924.7234,1101
5.2891,0.0048,0.0000,0.0003,5.2836,0.0003,200,930.2295,1100
5.7429,0.0041,0.0000,0.0003,5.7381,0.0004,200,935.5186,1099
5.4152,0.0035,0.0000,0.0003,5.4108,0.0005,200,941.2615,1097
5.7142,0.0033,0.0000,0.0001,5.7101,0.0006,200,946.6767,1104
5.6894,0.0034,0.0000,0.0001,5.6856,0.0003,200,952.3908,1117
5.4744,0.0042,0.0000,0.0003,5.4694,0.0004,200,958.0805,1122
6.4675,0.0039,0.0000,0.0001,6.4631,0.0004,200,963.5549,1120
5.4751,0.0047,0.0000,0.0003,5.4697,0.0003,200,970.0224,1122
5.6331,0.0051,0.0000,0.0001,5.6270,0.0009,200,975.4977,1117
5.2679,0.0049,0.0000,0.0002,5.2623,0.0004,200,981.1308,1117
5.4196,0.0044,0.0000,0.0001,5.4142,0.0008,200,986.3987,1096
6.1936,0.0036,0.0000,0.0003,6.1891,0.0004,200,991.8183,1116
5.6695,0.0048,0.0000,0.0002,5.6628,0.0013,200,998.0119,1104
5.8892,0.0052,0.0000,0.0001,5.8833,0.0005,200,1123.6824,978
7.7126,0.0037,0.0000,0.0001,7.7082,0.0004,200,1129.5716,982
5.8956,0.0047,0.0000,0.0001,5.8899,0.0008,200,1137.2842,1111
6.5672,0.0035,0.0000,0.0001,6.5631,0.0004,200,1143.1797,1113
5.9899,0.0040,0.0000,0.0001,5.9853,0.0003,200,1149.7469,1114
5.9527,0.0034,0.0000,0.0003,5.9484,0.0003,200,1155.7368,1110
5.9813,0.0036,0.0000,0.0001,5.9772,0.0004,200,1161.6895,1111
5.8024,0.0049,0.0000,0.0003,5.7968,0.0004,200,1167.6708,1112
6.4549,0.0073,0.0000,0.0004,6.4467,0.0003,200,1173.4733,1113
5.4743,0.0041,0.0000,0.0001,5.4693,0.0006,200,1179.9281,1108
5.9132,0.0037,0.0000,0.0001,5.9090,0.0004,200,1185.4024,1103
6.6363,0.0036,0.0000,0.0001,6.6319,0.0006,200,1191.3157,1109
