response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
20.4007,0.0495,0.0000,0.0001,20.3508,0.0002,200,0.5125,956
25.1764,0.0501,0.0000,0.0000,25.1260,0.0002,200,0.5126,955
8.0840,0.0478,0.0000,0.0001,8.0360,0.0002,200,20.9132,952
14.3565,0.0481,0.0000,0.0001,14.3082,0.0001,200,25.6890,951
12.4849,0.0475,0.0000,0.0001,12.4371,0.0002,200,28.9972,950
15.8794,0.0628,0.0000,0.0000,15.8164,0.0001,200,40.0455,1027
17.5735,0.0639,0.0000,0.0001,17.5093,0.0001,200,41.4821,1026
9.0247,0.0536,0.0000,0.0002,8.9707,0.0001,200,55.9250,1021
18.4204,0.0522,0.0000,0.0001,18.3680,0.0001,200,59.0556,1028
16.0336,0.0468,0.0000,0.0001,15.9867,0.0001,200,64.9496,1071
8.8304,0.0472,0.0000,0.0001,8.7831,0.0001,200,77.4760,1069
15.2421,0.0476,0.0000,0.0001,15.1942,0.0001,200,80.9832,1068
13.7068,0.0495,0.0000,0.0001,13.6572,0.0001,200,86.3064,1068
6.7693,0.0470,0.0000,0.0001,6.7221,0.0001,200,96.2253,1073
9.8392,0.0472,0.0000,0.0001,9.7918,0.0001,200,100.0132,1075
9.7868,0.0481,0.0000,0.0001,9.7385,0.0001,200,102.9947,1070
6.9703,0.0498,0.0000,0.0001,6.9203,0.0001,200,109.8524,1075
6.5644,0.0472,0.0000,0.0001,6.5170,0.0001,200,112.7815,1073
6.4829,0.0474,0.0000,0.0001,6.4353,0.0001,200,116.8227,1075
9.0248,0.0475,0.0000,0.0001,8.9771,0.0001,200,119.3458,1074
8.9615,0.0479,0.0000,0.0000,8.9134,0.0001,200,123.3056,1076
6.2336,0.0502,0.0000,0.0001,6.1832,0.0001,200,128.3707,1072
8.7307,0.0468,0.0000,0.0001,8.6836,0.0001,200,132.2672,1073
7.9323,0.0485,0.0000,0.0001,7.8837,0.0001,200,134.6043,1071
10.3851,0.0475,0.0000,0.0001,10.3374,0.0001,200,140.9979,1064
9.0657,0.0514,0.0000,0.0001,9.0141,0.0001,200,142.5366,1064
7.5790,0.0467,0.0000,0.0001,7.5321,0.0001,200,151.3830,1066
7.6042,0.0479,0.0000,0.0001,7.5561,0.0001,200,151.6024,1066
6.9583,0.0470,0.0000,0.0000,6.9111,0.0001,200,159.2065,1064
7.7562,0.0473,0.0000,0.0001,7.7087,0.0001,200,158.9619,1064
8.6012,0.0478,0.0000,0.0001,8.5529,0.0002,200,166.1648,1066
9.2489,0.0603,0.0000,0.0001,9.1885,0.0001,200,166.7181,1065
6.0292,0.0474,0.0000,0.0001,5.9817,0.0001,200,174.7660,1063
6.1388,0.0474,0.0000,0.0001,6.0913,0.0001,200,175.9670,1064
6.5721,0.0474,0.0000,0.0000,6.5246,0.0001,200,180.7953,1064
6.3934,0.0471,0.0000,0.0001,6.3461,0.0001,200,182.1059,1065
6.2746,0.0534,0.0000,0.0001,6.2210,0.0001,200,187.3674,1061
6.5464,0.0507,0.0000,0.0001,6.4955,0.0001,200,188.4993,1061
6.8360,0.0654,0.0000,0.0001,6.7704,0.0001,200,193.6420,1061
9.5351,0.0623,0.0000,0.0001,9.4726,0.0001,200,195.0457,1060
6.5844,0.0497,0.0000,0.0001,6.5345,0.0001,200,200.4779,1061
6.2850,0.0476,0.0000,0.0001,6.2372,0.0001,200,204.5808,1060
6.3386,0.0481,0.0000,0.0001,6.2903,0.0001,200,207.0624,1062
6.7645,0.0472,0.0000,0.0001,6.7171,0.0001,200,210.8658,1064
6.9531,0.0469,0.0000,0.0001,6.9060,0.0001,200,213.4010,1044
6.2371,0.0491,0.0000,0.0001,6.1878,0.0001,200,217.6303,1045
8.2806,0.0470,0.0000,0.0001,8.2335,0.0001,200,220.3540,1047
6.5218,0.0486,0.0000,0.0001,6.4731,0.0001,200,223.8674,1044
8.0911,0.0482,0.0000,0.0001,8.0427,0.0001,200,228.6347,1041
9.6128,0.0477,0.0000,0.0001,9.5649,0.0001,200,230.3893,1044
7.5573,0.0473,0.0000,0.0001,7.5098,0.0001,200,236.7258,1043
6.4372,0.0467,0.0000,0.0001,6.3903,0.0001,200,240.0021,1044
6.6372,0.0481,0.0000,0.0001,6.5890,0.0001,200,246.4393,1049
6.1708,0.0480,0.0000,0.0001,6.1226,0.0002,200,253.0765,1074
7.9440,0.0478,0.0000,0.0001,7.8959,0.0001,200,259.2474,1072
11.5570,0.0478,0.0000,0.0000,11.5090,0.0001,200,267.1913,1075
10.1961,0.0482,0.0000,0.0001,10.1478,0.0001,200,278.7483,1075
11.7560,0.0474,0.0000,0.0001,11.7083,0.0001,200,288.9445,1017
10.4035,0.0482,0.0000,0.0000,10.3551,0.0001,200,300.7004,1072
13.4718,0.0474,0.0000,0.0000,13.4242,0.0001,200,311.1040,1074
9.3461,0.0467,0.0000,0.0000,9.2992,0.0001,200,324.5758,1058
7.3697,0.0464,0.0000,0.0001,7.3231,0.0001,200,333.9219,1059
7.2507,0.0471,0.0000,0.0001,7.2034,0.0001,200,341.2916,1074
8.8534,0.0478,0.0000,0.0000,8.8054,0.0001,200,364.2835,1076
8.2977,0.0495,0.0000,0.0001,8.2480,0.0001,200,373.1369,1078
14.1317,0.0479,0.0000,0.0001,14.0836,0.0001,200,381.4346,1040
6.6574,0.0472,0.0000,0.0000,6.6100,0.0001,200,395.5663,1075
10.1210,0.0467,0.0000,0.0001,10.0741,0.0001,200,402.2236,1074
7.5789,0.0473,0.0000,0.0001,7.5314,0.0001,200,412.3446,1036
10.5429,0.0489,0.0000,0.0001,10.4938,0.0001,200,419.9235,1057
11.0447,0.0473,0.0000,0.0001,10.9972,0.0001,200,430.4664,1056
10.0864,0.0486,0.0000,0.0001,10.0376,0.0001,200,441.5112,1040
11.0127,0.0477,0.0000,0.0000,10.9648,0.0001,200,451.5976,1024
10.0633,0.0478,0.0000,0.0000,10.0153,0.0001,200,462.6103,1034
9.6718,0.0480,0.0000,0.0001,9.6236,0.0001,200,588.5432,1072
15.2481,0.0474,0.0000,0.0001,15.2005,0.0001,200,592.6740,1055
18.3230,0.0476,0.0000,0.0001,18.2751,0.0001,200,598.2150,1035
13.1606,0.0476,0.0000,0.0000,13.1129,0.0001,200,607.9221,1032
9.8046,0.0475,0.0000,0.0001,9.7568,0.0001,200,616.5380,1033
19.7977,0.0495,0.0000,0.0000,19.7480,0.0001,200,621.0827,1051
15.6544,0.0472,0.0000,0.0000,15.6070,0.0001,200,626.3425,1072
16.7543,0.0483,0.0000,0.0001,16.7058,0.0001,200,640.8804,1050
6.9842,0.0475,0.0000,0.0001,6.9364,0.0001,200,657.6347,1077
6.9344,0.0478,0.0000,0.0001,6.8864,0.0001,200,664.6189,1014
11.2256,1.0445,0.0000,0.0001,10.1808,0.0001,200,671.5533,1051
10.0502,0.0471,0.0000,0.0000,10.0029,0.0001,200,761.9972,1031
7.0934,0.0471,0.0000,0.0001,7.0461,0.0001,200,772.0474,1053
6.2401,0.0466,0.0000,0.0001,6.1933,0.0001,200,779.1408,1034
