response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
0.0864,0.0026,0.0000,0.0002,0.0830,0.0001,200,0.3628,20
0.0866,0.0030,0.0000,0.0002,0.0830,0.0001,200,0.3626,20
0.0099,0.0014,0.0000,0.0002,0.0078,0.0005,200,0.4492,20
0.0100,0.0018,0.0000,0.0002,0.0077,0.0003,200,0.4492,20
0.0136,0.0009,0.0000,0.0002,0.0121,0.0003,200,0.4591,20
0.0139,0.0016,0.0000,0.0002,0.0115,0.0005,200,0.4591,20
0.0084,0.0009,0.0000,0.0002,0.0072,0.0001,200,0.4728,20
0.0082,0.0008,0.0000,0.0002,0.0072,0.0001,200,0.4730,20
0.0090,0.0004,0.0000,0.0001,0.0082,0.0002,200,0.4812,20
0.0091,0.0004,0.0000,0.0001,0.0084,0.0001,200,0.4812,20
0.0110,0.0010,0.0000,0.0002,0.0095,0.0002,200,0.4902,20
0.0111,0.0011,0.0000,0.0001,0.0097,0.0001,200,0.4903,20
0.0078,0.0010,0.0000,0.0002,0.0064,0.0002,200,0.5012,20
0.0084,0.0010,0.0000,0.0002,0.0071,0.0002,200,0.5013,20
0.0090,0.0008,0.0000,0.0000,0.0079,0.0003,200,0.5091,20
0.0085,0.0005,0.0000,0.0002,0.0076,0.0002,200,0.5098,20
0.0101,0.0014,0.0000,0.0002,0.0083,0.0001,200,0.5182,20
0.0102,0.0015,0.0000,0.0001,0.0083,0.0001,200,0.5181,20
0.0092,0.0004,0.0000,0.0000,0.0084,0.0003,200,0.5283,20
0.0093,0.0004,0.0000,0.0001,0.0084,0.0004,200,0.5283,20
0.0096,0.0010,0.0000,0.0002,0.0082,0.0001,200,0.5376,20
0.0097,0.0010,0.0000,0.0002,0.0083,0.0000,200,0.5375,20
0.0084,0.0004,0.0000,0.0000,0.0077,0.0002,200,0.5472,20
0.0086,0.0004,0.0000,0.0000,0.0079,0.0002,200,0.5472,20
0.0079,0.0010,0.0000,0.0001,0.0065,0.0001,200,0.5556,20
0.0078,0.0009,0.0000,0.0001,0.0065,0.0001,200,0.5558,20
0.0068,0.0005,0.0000,0.0000,0.0062,0.0001,200,0.5635,20
0.0132,0.0005,0.0000,0.0001,0.0126,0.0001,200,0.5635,20
0.0064,0.0004,0.0000,0.0000,0.0059,0.0001,200,0.5703,20
0.0070,0.0005,0.0000,0.0000,0.0064,0.0001,200,0.5768,20
0.0070,0.0004,0.0000,0.0001,0.0064,0.0001,200,0.5767,20
0.0073,0.0004,0.0000,0.0000,0.0068,0.0001,200,0.5838,20
0.0073,0.0004,0.0000,0.0000,0.0068,0.0001,200,0.5838,20
0.0064,0.0005,0.0000,0.0000,0.0058,0.0001,200,0.5911,20
0.0064,0.0005,0.0000,0.0000,0.0058,0.0001,200,0.5911,20
0.0066,0.0004,0.0000,0.0001,0.0061,0.0001,200,0.5975,20
0.0067,0.0004,0.0000,0.0000,0.0061,0.0000,200,0.5975,20
0.4963,0.0004,0.0000,0.0000,0.4957,0.0002,200,0.6041,20
0.4963,0.0004,0.0000,0.0000,0.4956,0.0002,200,0.6041,20
0.0080,0.0010,0.0000,0.0001,0.0066,0.0002,200,1.1004,20
0.0081,0.0009,0.0000,0.0001,0.0068,0.0002,200,1.1005,20
0.0079,0.0008,0.0000,0.0001,0.0068,0.0002,200,1.1086,20
0.0081,0.0009,0.0000,0.0001,0.0069,0.0001,200,1.1084,20
0.0079,0.0008,0.0000,0.0001,0.0067,0.0002,200,1.1165,20
0.0080,0.0008,0.0000,0.0001,0.0069,0.0002,200,1.1165,20
0.0104,0.0015,0.0000,0.0003,0.0083,0.0002,200,1.1244,20
0.0104,0.0014,0.0000,0.0004,0.0083,0.0002,200,1.1246,20
0.0084,0.0009,0.0000,0.0001,0.0070,0.0002,200,1.1349,20
0.0083,0.0008,0.0000,0.0001,0.0072,0.0002,200,1.1350,20
0.0088,0.0009,0.0000,0.0001,0.0074,0.0002,200,1.1433,20
0.0088,0.0010,0.0000,0.0002,0.0073,0.0002,200,1.1433,20
0.0086,0.0009,0.0000,0.0002,0.0071,0.0003,200,1.1521,20
0.0087,0.0009,0.0000,0.0002,0.0071,0.0005,200,1.1521,20
0.0091,0.0027,0.0000,0.0002,0.0059,0.0002,200,1.1606,20
0.0090,0.0024,0.0000,0.0002,0.0060,0.0002,200,1.1608,20
0.0080,0.0009,0.0000,0.0002,0.0066,0.0002,200,1.1697,20
0.0080,0.0009,0.0000,0.0001,0.0067,0.0002,200,1.1697,20
0.0076,0.0010,0.0000,0.0001,0.0062,0.0002,200,1.1777,20
0.0078,0.0010,0.0000,0.0002,0.0060,0.0005,200,1.1778,20
