response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
11.7289,0.0416,0.0000,0.0001,11.6871,0.0001,200,0.1731,1082
11.8462,0.0421,0.0000,0.0001,11.8038,0.0002,200,0.1730,1082
18.4873,0.0420,0.0000,0.0001,18.4449,0.0001,200,11.9021,1112
18.5427,0.0409,0.0000,0.0001,18.5015,0.0001,200,12.0192,1112
10.5247,0.0579,0.0000,0.0001,10.4665,0.0002,200,30.5619,1113
11.2133,0.0410,0.0000,0.0001,11.1721,0.0001,200,30.3894,1111
11.5261,0.0425,0.0000,0.0001,11.4833,0.0001,200,41.0866,1109
11.7853,0.0405,0.0000,0.0001,11.7445,0.0002,200,41.6027,1109
11.1146,0.0573,0.0000,0.0001,11.0569,0.0001,200,52.6128,1112
10.5952,0.0483,0.0000,0.0001,10.5466,0.0002,200,53.3880,1112
10.4975,0.0584,0.0000,0.0001,10.4389,0.0001,200,63.7273,1109
10.6744,0.0406,0.0000,0.0001,10.6334,0.0001,200,63.9832,1110
19.0978,0.0401,0.0000,0.0001,19.0574,0.0002,200,74.6576,1093
19.9358,0.0417,0.0000,0.0001,19.8938,0.0001,200,74.2248,1092
10.5835,0.0428,0.0000,0.0001,10.5404,0.0002,200,94.1606,1095
11.1229,0.0517,0.0000,0.0001,11.0709,0.0001,200,93.7554,1095
10.3502,0.0409,0.0000,0.0001,10.3090,0.0002,200,104.8782,1096
10.4979,0.0409,0.0000,0.0001,10.4568,0.0001,200,104.7441,1096
9.9041,0.0406,0.0000,0.0001,9.8632,0.0001,200,115.2284,1092
10.1008,0.0411,0.0000,0.0001,10.0594,0.0002,200,115.2420,1091
18.8059,0.0420,0.0000,0.0001,18.7636,0.0001,200,125.1325,1098
18.7984,0.0418,0.0000,0.0001,18.7563,0.0001,200,125.3428,1099
10.9995,0.0407,0.0000,0.0002,10.9585,0.0001,200,144.1412,1092
11.3739,0.0409,0.0000,0.0001,11.3327,0.0001,200,143.9384,1092
9.7485,0.0414,0.0000,0.0001,9.7068,0.0002,200,155.1407,1093
9.7225,0.0412,0.0000,0.0001,9.6809,0.0001,200,155.3123,1093
9.9296,0.0410,0.0000,0.0001,9.8883,0.0002,200,165.0347,1093
10.1836,0.0409,0.0000,0.0001,10.1424,0.0001,200,164.8892,1093
14.8530,0.0403,0.0000,0.0001,14.8124,0.0001,200,175.0729,1105
15.1984,0.0405,0.0000,0.0001,15.1575,0.0002,200,174.9644,1104
10.6622,0.0409,0.0000,0.0001,10.6211,0.0001,200,189.9258,1106
7.1895,0.0429,0.0000,0.0001,7.1462,0.0002,200,200.5880,1105
7.2347,0.0416,0.0000,0.0001,7.1927,0.0002,200,207.7775,1094
7.6642,0.0422,0.0000,0.0001,7.6218,0.0001,200,215.0122,1100
16.2015,0.0558,0.0000,0.0001,16.1454,0.0002,200,222.6764,1100
7.6908,0.0412,0.0000,0.0001,7.6493,0.0001,200,238.8779,1083
7.9943,0.0413,0.0000,0.0001,7.9528,0.0002,200,246.5687,1080
