response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
0.0145,0.0031,0.0000,0.0001,0.0110,0.0002,404,1.0990,159
0.0141,0.0049,0.0000,0.0001,0.0085,0.0003,404,1.1094,159
0.0144,0.0053,0.0000,0.0003,0.0085,0.0002,404,1.1136,159
0.0171,0.0048,0.0000,0.0001,0.0119,0.0002,404,1.1235,159
0.0131,0.0034,0.0000,0.0002,0.0092,0.0002,404,1.1279,159
0.0124,0.0031,0.0000,0.0001,0.0089,0.0003,404,1.1405,159
0.0145,0.0040,0.0000,0.0001,0.0102,0.0002,404,1.1410,159
0.0156,0.0052,0.0000,0.0001,0.0098,0.0004,404,1.1530,159
0.0197,0.0047,0.0000,0.0004,0.0144,0.0002,404,1.1556,159
0.0131,0.0040,0.0000,0.0001,0.0084,0.0005,404,1.1685,159
0.0147,0.0040,0.0000,0.0001,0.0102,0.0004,404,1.1753,159
0.0109,0.0040,0.0000,0.0001,0.0054,0.0014,404,1.1817,159
0.0161,0.0053,0.0000,0.0001,0.0081,0.0004,404,1.1900,159
0.0145,0.0052,0.0000,0.0005,0.0085,0.0003,404,1.1926,159
0.0137,0.0051,0.0000,0.0001,0.0082,0.0003,404,1.2071,159
0.0154,0.0054,0.0000,0.0001,0.0097,0.0002,404,1.2061,159
0.0152,0.0058,0.0000,0.0001,0.0088,0.0006,404,1.2208,159
0.0165,0.0055,0.0000,0.0001,0.0105,0.0004,404,1.2215,159
0.0115,0.0040,0.0000,0.0003,0.0068,0.0003,404,1.2360,159
0.0152,0.0038,0.0000,0.0001,0.0111,0.0002,404,1.2380,159
0.0178,0.0070,0.0000,0.0001,0.0102,0.0005,404,1.2475,159
0.0154,0.0036,0.0000,0.0004,0.0106,0.0008,404,1.2532,159
0.0114,0.0037,0.0000,0.0002,0.0068,0.0005,404,1.2654,159
0.0142,0.0060,0.0000,0.0001,0.0069,0.0012,404,1.2686,159
0.0145,0.0065,0.0000,0.0002,0.0073,0.0005,404,1.2768,159
0.0134,0.0044,0.0000,0.0001,0.0086,0.0002,404,1.2829,159
0.0123,0.0055,0.0000,0.0001,0.0060,0.0005,404,1.2913,159
0.0115,0.0035,0.0000,0.0001,0.0076,0.0003,404,1.2963,159
0.0114,0.0035,0.0000,0.0015,0.0059,0.0005,404,1.3036,159
0.0141,0.0049,0.0000,0.0001,0.0083,0.0007,404,1.3078,159
0.0113,0.0034,0.0000,0.0001,0.0074,0.0003,404,1.3150,159
0.0150,0.0054,0.0000,0.0006,0.0086,0.0003,404,1.3219,159
0.0141,0.0043,0.0000,0.0001,0.0086,0.0011,404,1.3263,159
0.0155,0.0051,0.0000,0.0002,0.0094,0.0008,404,1.3368,159
0.0143,0.0044,0.0000,0.0002,0.0094,0.0002,404,1.3405,159
0.0135,0.0045,0.0000,0.0002,0.0080,0.0003,404,1.3524,159
0.0135,0.0043,0.0000,0.0005,0.0084,0.0002,404,1.3548,159
0.0155,0.0051,0.0000,0.0001,0.0097,0.0002,404,1.3659,159
0.0148,0.0046,0.0000,0.0003,0.0096,0.0003,404,1.3682,159
0.0177,0.0067,0.0000,0.0001,0.0097,0.0004,404,1.3813,159
0.0169,0.0060,0.0000,0.0002,0.0090,0.0017,404,1.3831,159
0.0127,0.0036,0.0000,0.0004,0.0083,0.0003,404,1.4000,159
0.0150,0.0051,0.0000,0.0001,0.0092,0.0004,404,1.3990,159
0.0144,0.0042,0.0000,0.0002,0.0095,0.0004,404,1.4127,159
0.0148,0.0047,0.0000,0.0002,0.0094,0.0004,404,1.4140,159
0.0149,0.0065,0.0000,0.0001,0.0078,0.0004,404,1.4271,159
0.0170,0.0052,0.0000,0.0007,0.0090,0.0020,404,1.4288,159
0.0130,0.0035,0.0000,0.0001,0.0085,0.0008,404,1.4420,159
0.0140,0.0051,0.0000,0.0001,0.0083,0.0005,404,1.4458,159
0.0141,0.0036,0.0000,0.0003,0.0098,0.0004,404,1.4550,159
0.0133,0.0072,0.0000,0.0001,0.0052,0.0007,404,1.4598,159
0.0111,0.0047,0.0000,0.0001,0.0057,0.0005,404,1.4691,159
0.0177,0.0077,0.0000,0.0001,0.0095,0.0002,404,1.4731,159
0.0113,0.0040,0.0000,0.0003,0.0068,0.0002,404,1.4802,159
0.0152,0.0040,0.0000,0.0001,0.0107,0.0004,404,1.4915,159
0.0166,0.0037,0.0000,0.0001,0.0120,0.0008,404,1.4908,159
0.0106,0.0044,0.0000,0.0002,0.0056,0.0004,404,1.5067,159
0.0152,0.0053,0.0000,0.0008,0.0081,0.0009,404,1.5073,159
0.0159,0.0056,0.0000,0.0004,0.0082,0.0012,404,1.5173,159
0.0257,0.0085,0.0000,0.0001,0.0130,0.0021,404,1.5225,159
0.0221,0.0144,0.0000,0.0001,0.0065,0.0008,404,1.5332,159
0.0144,0.0055,0.0000,0.0002,0.0077,0.0010,404,1.5482,159
0.0128,0.0058,0.0000,0.0002,0.0062,0.0005,404,1.5553,159
0.0145,0.0058,0.0000,0.0002,0.0079,0.0005,404,1.5627,159
0.0120,0.0051,0.0000,0.0003,0.0061,0.0003,404,1.5681,159
0.0129,0.0035,0.0000,0.0001,0.0087,0.0006,404,1.5802,159
0.0165,0.0067,0.0000,0.0001,0.0095,0.0002,404,1.5773,159
0.0113,0.0033,0.0000,0.0001,0.0075,0.0003,404,1.5938,159
0.0139,0.0043,0.0000,0.0001,0.0092,0.0003,404,1.5931,159
0.0130,0.0040,0.0000,0.0001,0.0085,0.0003,404,1.6071,159
0.0159,0.0054,0.0000,0.0003,0.0086,0.0015,404,1.6051,159
0.0143,0.0062,0.0000,0.0009,0.0069,0.0003,404,1.6210,159
0.0195,0.0065,0.0000,0.0041,0.0084,0.0004,404,1.6200,159
0.0153,0.0058,0.0000,0.0008,0.0083,0.0003,404,1.6395,159
0.0209,0.0078,0.0000,0.0001,0.0091,0.0039,404,1.6353,159
0.0164,0.0057,0.0000,0.0002,0.0099,0.0006,404,1.6547,159
0.0214,0.0058,0.0000,0.0002,0.0109,0.0045,404,1.6563,159
0.0113,0.0041,0.0000,0.0003,0.0066,0.0003,404,1.6777,159
0.0227,0.0133,0.0000,0.0001,0.0071,0.0019,404,1.6712,159
0.0115,0.0043,0.0000,0.0001,0.0067,0.0003,404,1.6890,159
0.0122,0.0042,0.0000,0.0001,0.0076,0.0003,404,1.6938,159
0.0179,0.0062,0.0000,0.0001,0.0108,0.0008,404,1.7005,159
0.0148,0.0062,0.0000,0.0002,0.0080,0.0004,404,1.7060,159
0.0147,0.0054,0.0000,0.0008,0.0081,0.0004,404,1.7184,159
0.0146,0.0045,0.0000,0.0002,0.0092,0.0007,404,1.7208,159
0.0154,0.0062,0.0000,0.0007,0.0074,0.0011,404,1.7331,159
0.0184,0.0109,0.0000,0.0003,0.0064,0.0004,404,1.7354,159
0.0129,0.0058,0.0000,0.0005,0.0062,0.0003,404,1.7485,159
0.0194,0.0111,0.0000,0.0002,0.0077,0.0003,404,1.7539,159
0.0163,0.0044,0.0000,0.0002,0.0077,0.0032,404,1.7614,159
0.0101,0.0035,0.0000,0.0001,0.0060,0.0003,404,1.7733,159
0.0100,0.0034,0.0000,0.0003,0.0058,0.0004,404,1.7777,159
0.0103,0.0033,0.0000,0.0001,0.0066,0.0002,404,1.7834,159
0.0116,0.0040,0.0000,0.0001,0.0070,0.0003,404,1.7878,159
0.0114,0.0031,0.0000,0.0001,0.0078,0.0004,404,1.7936,159
0.0137,0.0032,0.0000,0.0008,0.0062,0.0035,404,1.7994,159
0.0140,0.0071,0.0000,0.0001,0.0057,0.0005,404,1.8050,159
0.0212,0.0067,0.0000,0.0001,0.0140,0.0002,404,1.8131,159
0.0166,0.0041,0.0000,0.0002,0.0114,0.0006,404,1.8190,159
0.0118,0.0039,0.0000,0.0002,0.0073,0.0003,404,1.8356,159
0.0149,0.0041,0.0000,0.0002,0.0084,0.0022,404,1.8342,159
0.0144,0.0052,0.0000,0.0002,0.0080,0.0007,404,1.8492,159
0.0174,0.0054,0.0000,0.0006,0.0082,0.0032,404,1.8477,159
0.0117,0.0038,0.0000,0.0002,0.0069,0.0002,404,1.8636,159
0.0110,0.0035,0.0000,0.0007,0.0065,0.0002,404,1.8650,159
0.0112,0.0032,0.0000,0.0001,0.0070,0.0009,404,1.8760,159
0.0143,0.0044,0.0000,0.0002,0.0094,0.0003,404,1.8753,159
0.0125,0.0052,0.0000,0.0002,0.0062,0.0005,404,1.8896,159
0.0183,0.0054,0.0000,0.0004,0.0120,0.0005,404,1.8873,159
0.0117,0.0051,0.0000,0.0001,0.0055,0.0004,404,1.9056,159
0.0160,0.0069,0.0000,0.0004,0.0084,0.0003,404,1.9021,159
0.0118,0.0030,0.0000,0.0001,0.0077,0.0007,404,1.9172,159
0.0129,0.0052,0.0000,0.0001,0.0062,0.0012,404,1.9181,159
0.0125,0.0042,0.0000,0.0003,0.0077,0.0003,404,1.9290,159
0.0132,0.0036,0.0000,0.0002,0.0088,0.0005,404,1.9309,159
