response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
7.1446,0.0634,0.0000,0.0001,7.0809,0.0001,200,626.2700,1113
10.8867,0.0426,0.0000,0.0001,10.8439,0.0001,200,633.4147,1103
7.5369,0.0596,0.0000,0.0001,7.4770,0.0001,200,644.3014,1103
7.9083,0.0417,0.0000,0.0001,7.8663,0.0001,200,651.8383,1114
8.7214,0.0415,0.0000,0.0001,8.6797,0.0001,200,652.7942,1111
7.3211,0.0427,0.0000,0.0001,7.2782,0.0001,200,659.7466,1104
8.1865,0.0433,0.0000,0.0001,8.1429,0.0002,200,661.5156,1104
12.7741,0.0412,0.0000,0.0001,12.7326,0.0001,200,667.0677,1101
10.1903,0.0522,0.0000,0.0001,10.1380,0.0001,200,669.7020,1101
9.5039,0.0408,0.0000,0.0001,9.4628,0.0002,200,679.8924,1112
9.8197,0.0412,0.0000,0.0001,9.7783,0.0001,200,679.8418,1112
12.1329,0.0411,0.0000,0.0001,12.0916,0.0001,200,689.3963,1111
12.1377,0.0518,0.0000,0.0001,12.0857,0.0001,200,689.6615,1113
9.1597,0.0424,0.0000,0.0001,9.1171,0.0001,200,701.7992,1115
9.7558,0.0418,0.0000,0.0001,9.7137,0.0001,200,701.5292,1113
9.4930,0.0420,0.0000,0.0001,9.4508,0.0001,200,710.9589,1114
9.2932,0.0411,0.0000,0.0001,9.2519,0.0001,200,711.2850,1114
12.4113,0.0410,0.0000,0.0001,12.3698,0.0005,200,720.5782,1104
12.6691,0.0412,0.0000,0.0001,12.6276,0.0002,200,720.4519,1104
9.3037,0.0405,0.0000,0.0001,9.2629,0.0002,200,733.1210,1104
9.4466,0.0419,0.0000,0.0001,9.4044,0.0001,200,732.9895,1104
9.0475,0.0418,0.0000,0.0001,9.0055,0.0001,200,742.4361,1112
9.6740,0.0404,0.0000,0.0001,9.6334,0.0001,200,742.4247,1113
13.4504,0.0402,0.0000,0.0001,13.4100,0.0001,200,751.4836,1107
13.6632,0.0410,0.0000,0.0001,13.6220,0.0002,200,752.0988,1104
8.3246,0.0535,0.0000,0.0001,8.2709,0.0001,200,764.9340,1114
8.5983,0.0433,0.0000,0.0001,8.5548,0.0001,200,765.7620,1114
8.2589,0.0615,0.0000,0.0001,8.1971,0.0002,200,773.2586,1109
8.3853,0.0545,0.0000,0.0001,8.3306,0.0001,200,774.3604,1106
7.8348,0.0500,0.0000,0.0001,7.7846,0.0001,200,781.5175,1112
9.0910,0.0463,0.0000,0.0001,9.0443,0.0002,200,782.7457,1109
7.3737,0.0416,0.0000,0.0000,7.3318,0.0001,200,789.3522,1107
7.4752,0.0414,0.0000,0.0001,7.4335,0.0001,200,791.8366,1111
7.0591,0.0711,0.0000,0.0001,6.9878,0.0001,200,796.7259,1110
7.1418,0.0444,0.0000,0.0001,7.0972,0.0001,200,799.3118,1090
7.1048,0.0431,0.0000,0.0001,7.0615,0.0001,200,803.7850,1096
7.0942,0.0449,0.0000,0.0001,7.0490,0.0002,200,806.4536,1101
12.5972,0.0410,0.0000,0.0001,12.5560,0.0001,200,810.8898,1099
10.0850,0.0444,0.0000,0.0001,10.0403,0.0001,200,813.5478,1099
9.1700,0.0444,0.0000,0.0001,9.1253,0.0002,200,823.6328,1098
9.7419,0.0443,0.0000,0.0001,9.6973,0.0001,200,823.4870,1099
12.1233,0.0465,0.0000,0.0001,12.0765,0.0002,200,832.8028,1089
12.4217,0.0412,0.0000,0.0001,12.3802,0.0001,200,833.2289,1107
9.8211,0.0413,0.0000,0.0001,9.7793,0.0003,200,844.9261,983
9.2427,0.0416,0.0000,0.0001,9.2009,0.0001,200,845.6506,983
9.9746,0.0410,0.0000,0.0001,9.9334,0.0002,200,854.7471,975
9.8631,0.0404,0.0000,0.0001,9.8224,0.0001,200,854.8933,975
11.8790,0.0410,0.0000,0.0001,11.8378,0.0001,200,864.7218,984
12.1816,0.0415,0.0000,0.0001,12.1399,0.0001,200,864.7564,984
9.1072,0.0412,0.0000,0.0001,9.0658,0.0001,200,876.6008,962
9.0813,0.0413,0.0000,0.0001,9.0397,0.0001,200,876.9380,961
9.5105,0.0402,0.0000,0.0001,9.4701,0.0001,200,885.7080,992
9.2414,0.0408,0.0000,0.0001,9.2003,0.0002,200,886.0193,992
11.8609,0.0597,0.0000,0.0001,11.8010,0.0001,200,895.2186,975
11.9432,0.0574,0.0000,0.0001,11.8856,0.0002,200,895.2606,975
9.4091,0.0407,0.0000,0.0001,9.3681,0.0002,200,907.0795,987
9.2972,0.0429,0.0000,0.0001,9.2541,0.0001,200,907.2038,987
9.5529,0.0407,0.0000,0.0001,9.5120,0.0001,200,916.4886,977
9.7440,0.0405,0.0000,0.0001,9.7033,0.0001,200,916.5010,977
10.5695,0.0420,0.0000,0.0001,10.5273,0.0001,200,926.2450,977
11.1814,0.0555,0.0000,0.0001,11.1257,0.0001,200,926.0415,976
9.3640,0.0416,0.0000,0.0001,9.3222,0.0001,200,936.8145,983
