response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
5.8914,0.0075,0.0000,0.0003,5.8832,0.0003,200,825.1777,1104
5.7016,0.0071,0.0000,0.0001,5.6940,0.0003,200,951.0705,1119
5.4963,0.0045,0.0000,0.0001,5.4910,0.0003,200,956.7721,1123
5.6473,0.0063,0.0000,0.0001,5.6405,0.0003,200,1082.2691,983
5.6614,0.0051,0.0000,0.0004,5.6555,0.0004,200,1087.9164,983
5.7283,0.0041,0.0000,0.0004,5.7230,0.0007,200,1093.5778,980
5.9657,0.0045,0.0000,0.0007,5.9569,0.0005,200,1099.3065,981
5.6413,0.0060,0.0000,0.0004,5.6341,0.0005,200,1105.2723,980
5.8836,0.0042,0.0000,0.0006,5.8782,0.0003,200,1110.9136,986
5.6509,0.0081,0.0000,0.0001,5.6421,0.0006,200,1116.7972,979
6.2231,0.0094,0.0000,0.0001,6.2132,0.0003,200,1122.4481,978
5.8041,0.0036,0.0000,0.0003,5.7998,0.0003,200,1128.6712,983
6.1628,0.0052,0.0000,0.0001,6.1569,0.0004,200,1134.4753,1093
6.0194,0.0044,0.0000,0.0001,6.0145,0.0004,200,1140.6380,1112
5.8827,0.0040,0.0000,0.0001,5.8780,0.0003,200,1146.6575,1121
6.2969,0.0043,0.0000,0.0003,6.2919,0.0003,200,1152.5402,1114
6.8072,0.0071,0.0000,0.0001,6.7996,0.0003,200,1158.8371,1113
6.1125,0.0048,0.0000,0.0001,6.1072,0.0003,200,1165.6443,1114
5.8990,0.0044,0.0000,0.0001,5.8940,0.0003,200,1171.7568,1112
5.8182,0.0037,0.0000,0.0001,5.8139,0.0004,200,1177.6558,1113
5.7359,0.0035,0.0000,0.0003,5.7317,0.0004,200,1183.4740,1100
5.5683,0.0171,0.0000,0.0001,5.5506,0.0004,200,1189.2099,1109
5.8045,0.0034,0.0000,0.0001,5.8004,0.0004,200,1194.7782,1113
5.6142,0.0037,0.0000,0.0001,5.6093,0.0008,200,1200.5827,1109
5.5689,0.0066,0.0000,0.0001,5.5618,0.0003,200,1206.1969,1105
5.5520,0.0032,0.0000,0.0001,5.5483,0.0004,200,1211.7658,1117
5.8822,0.0040,0.0000,0.0003,5.8771,0.0005,200,1217.3178,1111
5.6837,0.0043,0.0000,0.0004,5.6786,0.0003,200,1223.2000,1111
6.4591,0.0044,0.0000,0.0001,6.4542,0.0003,200,1228.8838,1122
5.7520,0.0039,0.0000,0.0003,5.7473,0.0003,200,1235.3429,1119
5.6115,0.0032,0.0000,0.0001,5.6077,0.0005,200,1241.0949,1112
5.5504,0.0041,0.0000,0.0001,5.5458,0.0004,200,1246.7065,1112
5.6962,0.0057,0.0000,0.0004,5.6898,0.0004,200,1252.2569,1115
5.5748,0.0040,0.0000,0.0001,5.5700,0.0003,200,1257.9532,975
5.6415,0.0037,0.0000,0.0001,5.6373,0.0003,200,1263.5279,975
5.6794,0.0033,0.0000,0.0001,5.6754,0.0003,200,1269.1694,987
5.6680,0.0035,0.0000,0.0001,5.6639,0.0004,200,1274.8489,973
5.7577,0.0034,0.0000,0.0001,5.7538,0.0003,200,1280.5169,960
6.5044,0.0041,0.0000,0.0001,6.4997,0.0004,200,1286.2747,1119
7.4539,0.0033,0.0000,0.0001,7.4500,0.0004,200,1292.7790,1111
6.8603,0.0035,0.0000,0.0001,6.8563,0.0003,200,1300.2329,977
6.3098,0.0058,0.0000,0.0001,6.3036,0.0003,200,1307.0932,976
5.8579,0.0043,0.0000,0.0003,5.8529,0.0003,200,1313.4031,976
5.8783,0.0036,0.0000,0.0001,5.8742,0.0003,200,1319.2609,977
5.6394,0.0035,0.0000,0.0001,5.6350,0.0007,200,1325.1392,980
6.3202,0.0037,0.0000,0.0004,6.3151,0.0009,200,1330.7786,981
5.9012,0.0050,0.0000,0.0001,5.8955,0.0004,200,1337.0988,986
6.0251,0.0041,0.0000,0.0002,6.0203,0.0005,200,1343.0000,981
5.6580,0.0048,0.0000,0.0001,5.6522,0.0003,200,1349.0251,978
5.6587,0.0037,0.0000,0.0001,5.6539,0.0009,200,1354.6831,978
5.5945,0.0044,0.0000,0.0004,5.5892,0.0005,200,1360.3417,981
5.7773,0.0046,0.0000,0.0008,5.7714,0.0003,200,1365.9365,976
5.6654,0.0036,0.0000,0.0001,5.6604,0.0011,200,1371.7138,976
5.6414,0.0048,0.0000,0.0003,5.6348,0.0005,200,1377.3792,989
5.7710,0.0036,0.0000,0.0001,5.7668,0.0003,200,1383.0206,980
6.3134,0.0033,0.0000,0.0001,6.3092,0.0005,200,1388.7916,981
5.6121,0.0046,0.0000,0.0003,5.6058,0.0014,200,1395.1049,986
5.8674,0.0041,0.0000,0.0004,5.8625,0.0003,200,1400.7170,1117
5.6731,0.0040,0.0000,0.0001,5.6685,0.0004,200,1406.5844,1114
5.8911,0.0039,0.0000,0.0001,5.8866,0.0005,200,1412.2575,1112
5.5864,0.0046,0.0000,0.0001,5.5813,0.0003,200,1418.1487,979
5.7602,0.0040,0.0000,0.0002,5.7556,0.0003,200,1423.7351,979
5.7921,0.0037,0.0000,0.0001,5.7879,0.0004,200,1429.4953,978
6.0061,0.0040,0.0000,0.0001,6.0012,0.0007,200,1435.2874,992
6.6801,0.0038,0.0000,0.0003,6.6754,0.0006,200,1441.2935,983
6.0168,0.0045,0.0000,0.0001,6.0118,0.0004,200,1447.9736,990
5.9424,0.0049,0.0000,0.0001,5.9368,0.0005,200,1453.9904,980
7.2523,0.0050,0.0000,0.0002,7.2466,0.0004,200,1459.9328,982
6.2071,0.0046,0.0000,0.0003,6.2016,0.0005,200,1467.1851,979
5.8023,0.0042,0.0000,0.0001,5.7971,0.0005,200,1473.3921,981
7.2070,0.0031,0.0000,0.0002,7.2031,0.0004,200,1479.1944,1069
6.4343,0.0043,0.0000,0.0001,6.4292,0.0006,200,1486.4014,1069
5.8418,0.0043,0.0000,0.0005,5.8366,0.0003,200,1492.8357,1061
6.4057,0.0042,0.0000,0.0001,6.4010,0.0003,200,1498.6775,1062
5.7128,0.0035,0.0000,0.0001,5.7088,0.0003,200,1505.0833,1074
5.4889,0.0040,0.0000,0.0003,5.4839,0.0003,200,1510.7961,1071
5.4630,0.0041,0.0000,0.0001,5.4584,0.0003,200,1516.2850,1075
5.4700,0.0041,0.0000,0.0001,5.4652,0.0005,200,1521.7480,1074
5.7006,0.0035,0.0000,0.0001,5.6964,0.0005,200,1527.2180,1073
5.7825,0.0034,0.0000,0.0001,5.7786,0.0004,200,1532.9186,1070
6.5089,0.0047,0.0000,0.0001,6.5032,0.0007,200,1538.7011,1069
5.6706,0.0038,0.0000,0.0001,5.6662,0.0004,200,1545.2101,1071
5.6027,0.0040,0.0000,0.0001,5.5981,0.0004,200,1550.8806,1072
5.5637,0.0039,0.0000,0.0001,5.5593,0.0004,200,1556.4834,1073
5.7908,0.0044,0.0000,0.0001,5.7858,0.0004,200,1562.0471,1075
5.8161,0.0042,0.0000,0.0002,5.8108,0.0004,200,1567.8379,1050
5.7895,0.0042,0.0000,0.0001,5.7849,0.0003,200,1573.6540,1070
6.1185,0.0038,0.0000,0.0003,6.1103,0.0041,200,1579.4435,1070
7.6701,0.0080,0.0000,0.0008,7.6604,0.0004,200,1585.5621,1067
5.9459,0.0105,0.0000,0.0003,5.9346,0.0003,200,1593.2322,1068
6.0200,0.0051,0.0000,0.0001,6.0142,0.0005,200,1599.1781,1068
5.7923,0.0078,0.0000,0.0001,5.7838,0.0006,200,1605.1981,1067
6.4880,0.0041,0.0000,0.0001,6.4832,0.0004,200,1610.9906,1070
6.1840,0.0059,0.0000,0.0001,6.1773,0.0006,200,1617.4786,1082
6.9922,0.0037,0.0000,0.0001,6.9878,0.0005,200,1623.6626,1024
6.5717,0.0032,0.0000,0.0003,6.5675,0.0003,200,1630.6548,1084
6.7914,0.0035,0.0000,0.0001,6.7872,0.0005,200,1637.2264,1080
7.9765,0.0046,0.0000,0.0002,7.9713,0.0004,200,1644.0178,1091
6.1935,0.0036,0.0000,0.0001,6.1888,0.0010,200,1651.9943,1079
7.6132,0.0043,0.0000,0.0001,7.6084,0.0003,200,1658.1878,1082
6.0275,0.0036,0.0000,0.0001,6.0231,0.0007,200,1665.8011,1081
6.7123,0.0044,0.0000,0.0001,6.7073,0.0004,200,1671.8286,1087
