response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
12.7559,0.0062,0.0000,0.0002,12.7491,0.0004,200,0.4831,1090
12.8537,0.0071,0.0000,0.0001,12.8459,0.0005,200,0.4833,1090
10.4425,0.0078,0.0000,0.0002,10.4337,0.0005,200,13.2391,1094
10.3644,0.0068,0.0000,0.0002,10.3568,0.0005,200,13.3371,1094
15.2448,0.0060,0.0000,0.0001,15.2377,0.0006,200,23.7015,1094
7.3353,0.0074,0.0000,0.0002,7.3272,0.0004,200,38.9463,1094
7.4847,0.0060,0.0000,0.0002,7.4781,0.0004,200,46.2816,1096
7.0887,0.0051,0.0000,0.0001,7.0830,0.0004,200,53.7663,1094
7.1670,0.0100,0.0000,0.0003,7.1561,0.0005,200,60.8551,1095
7.3799,0.0047,0.0000,0.0001,7.3745,0.0005,200,68.0220,1094
7.5151,0.0050,0.0000,0.0001,7.5095,0.0003,200,75.4020,1095
7.1390,0.0055,0.0000,0.0001,7.1329,0.0004,200,82.9171,1096
14.6033,0.0060,0.0000,0.0003,14.5959,0.0009,200,90.0561,1095
8.6460,0.0055,0.0000,0.0001,8.6398,0.0005,200,104.6594,1096
7.1860,0.0055,0.0000,0.0003,7.1794,0.0005,200,113.3053,1095
7.5891,0.0097,0.0000,0.0003,7.5782,0.0006,200,120.4914,1070
7.4929,0.0055,0.0000,0.0001,7.4867,0.0003,200,128.0804,1071
14.4975,0.0044,0.0000,0.0001,14.4922,0.0003,200,135.5734,1069
8.1236,0.0049,0.0000,0.0001,8.1178,0.0008,200,143.6822,1075
8.1057,0.0045,0.0000,0.0001,8.1007,0.0003,200,150.0709,1090
7.9062,0.0048,0.0000,0.0003,7.9002,0.0008,200,151.8058,1093
12.7240,0.0053,0.0000,0.0001,12.7177,0.0007,200,158.1765,1094
12.6408,0.0056,0.0000,0.0003,12.6344,0.0004,200,159.7120,1098
7.3149,0.0055,0.0000,0.0001,7.3088,0.0004,200,170.9005,1103
7.1967,0.0059,0.0000,0.0001,7.1902,0.0003,200,172.3528,1101
7.9988,0.0050,0.0000,0.0001,7.9931,0.0005,200,178.2154,1100
10.0967,0.0050,0.0000,0.0001,10.0910,0.0003,200,186.2142,1096
6.8522,0.0050,0.0000,0.0001,6.8466,0.0005,200,196.3110,1105
6.5308,0.0052,0.0000,0.0001,6.5250,0.0005,200,203.1632,1098
6.8552,0.0050,0.0000,0.0003,6.8494,0.0004,200,209.6940,1094
9.6528,0.0030,0.0000,0.0001,9.6488,0.0005,200,216.5492,1100
7.0051,0.0035,0.0000,0.0001,7.0007,0.0005,200,226.2020,1098
6.9359,0.0036,0.0000,0.0001,6.9317,0.0004,200,233.2071,1103
6.5074,0.0040,0.0000,0.0001,6.5026,0.0006,200,240.1429,1097
6.8198,0.0038,0.0000,0.0003,6.8150,0.0004,200,246.6503,1124
12.3734,0.0050,0.0000,0.0001,12.3677,0.0004,200,253.4702,1123
7.7144,0.0042,0.0000,0.0001,7.7096,0.0003,200,265.8436,1116
7.3848,0.0039,0.0000,0.0001,7.3803,0.0004,200,273.5579,984
7.3345,0.0034,0.0000,0.0002,7.3305,0.0004,200,280.9427,1120
6.5323,0.0040,0.0000,0.0001,6.5277,0.0003,200,288.2773,1118
14.8232,0.0041,0.0000,0.0001,14.8186,0.0003,200,294.8096,989
10.7402,0.0035,0.0000,0.0002,10.7360,0.0004,200,299.5500,1123
8.7464,0.0046,0.0000,0.0001,8.7413,0.0003,200,309.6328,1119
8.8902,0.0038,0.0000,0.0001,8.8858,0.0004,200,310.2902,1120
13.2517,0.0043,0.0000,0.0001,13.2467,0.0005,200,318.3792,1126
14.1748,0.0038,0.0000,0.0004,14.1703,0.0003,200,319.1804,1126
7.0134,0.0045,0.0000,0.0002,7.0084,0.0003,200,331.6309,987
7.1533,0.0040,0.0000,0.0001,7.1488,0.0004,200,333.3552,988
7.4100,0.0043,0.0000,0.0001,7.4050,0.0005,200,338.6444,983
7.4540,0.0041,0.0000,0.0001,7.4489,0.0008,200,340.5086,985
15.1025,0.0044,0.0000,0.0001,15.0975,0.0003,200,346.0543,1121
14.5742,0.0035,0.0000,0.0001,14.5701,0.0005,200,347.9625,988
7.3480,0.0033,0.0000,0.0001,7.3439,0.0004,200,362.5368,969
6.6795,0.0034,0.0000,0.0001,6.6754,0.0005,200,369.8848,985
13.8897,0.0039,0.0000,0.0001,13.8852,0.0004,200,376.5644,988
6.4188,0.0069,0.0000,0.0002,6.4108,0.0004,200,390.4541,969
6.5889,0.0047,0.0000,0.0005,6.5829,0.0008,200,396.8728,966
6.4993,0.0055,0.0000,0.0001,6.4932,0.0004,200,403.4617,987
7.0350,0.0042,0.0000,0.0001,7.0300,0.0004,200,409.9611,1103
12.0230,0.0059,0.0000,0.0001,12.0166,0.0004,200,416.9961,986
7.0296,0.0050,0.0000,0.0001,7.0235,0.0009,200,429.0191,1119
6.9169,0.0044,0.0000,0.0001,6.9114,0.0004,200,436.0488,1119
6.2802,0.0042,0.0000,0.0001,6.2753,0.0005,200,442.9656,1125
6.5822,0.0055,0.0000,0.0001,6.5757,0.0004,200,449.2458,1097
