response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
21.6087,0.0591,0.0000,0.0001,21.5493,0.0002,200,0.2460,920
21.8166,0.0595,0.0000,0.0001,21.7567,0.0002,200,0.2457,923
19.2050,0.0530,0.0000,0.0001,19.1518,0.0001,200,22.0623,990
20.0616,0.0414,0.0000,0.0001,20.0199,0.0002,200,21.8546,991
19.2168,0.0951,0.0000,0.0001,19.1214,0.0001,200,41.2673,982
18.7345,0.0462,0.0000,0.0001,18.6881,0.0001,200,41.9162,980
20.0471,0.0406,0.0000,0.0001,20.0062,0.0002,200,60.6508,974
7.7218,0.0510,0.0000,0.0001,7.6705,0.0001,200,80.6979,979
6.5515,0.0418,0.0000,0.0001,6.5095,0.0001,200,88.4197,982
11.1609,0.0412,0.0000,0.0001,11.1194,0.0001,200,94.9712,981
6.9238,0.0406,0.0000,0.0001,6.8829,0.0002,200,106.1321,975
7.1374,0.0418,0.0000,0.0001,7.0953,0.0001,200,113.0559,991
7.7556,0.0471,0.0000,0.0001,7.7083,0.0001,200,120.1933,954
7.5358,0.0406,0.0000,0.0001,7.4950,0.0001,200,127.9490,977
8.1290,0.0410,0.0000,0.0001,8.0876,0.0002,200,135.4847,973
10.6165,0.0409,0.0000,0.0001,10.5754,0.0001,200,143.6137,991
7.2694,0.0572,0.0000,0.0001,7.2120,0.0001,200,154.2302,986
7.7507,0.0612,0.0000,0.0001,7.6892,0.0001,200,161.4996,1111
7.0454,0.0410,0.0000,0.0001,7.0041,0.0001,200,169.2503,1110
12.2788,0.0411,0.0000,0.0001,12.2375,0.0002,200,296.2961,1115
16.0515,0.0412,0.0000,0.0001,16.0100,0.0001,200,308.5749,1113
7.9073,0.0410,0.0000,0.0001,7.8661,0.0001,200,324.6264,1093
6.6632,0.0413,0.0000,0.0001,6.6216,0.0001,200,332.5337,1112
7.3144,0.0414,0.0000,0.0001,7.2727,0.0001,200,339.1969,1110
7.3718,0.0511,0.0000,0.0001,7.3204,0.0002,200,346.5113,1110
7.0783,0.0412,0.0000,0.0001,7.0367,0.0002,200,353.8831,1109
11.8499,0.0413,0.0000,0.0001,11.8082,0.0002,200,360.9614,1113
7.0404,0.0408,0.0000,0.0001,6.9994,0.0001,200,372.8113,1108
7.4036,0.0411,0.0000,0.0001,7.3623,0.0001,200,379.8518,1114
7.3175,0.0417,0.0000,0.0001,7.2755,0.0002,200,387.2553,1111
7.1280,0.0556,0.0000,0.0001,7.0722,0.0001,200,394.5729,1113
7.3130,0.0404,0.0000,0.0001,7.2724,0.0001,200,401.7009,1112
10.8136,0.0409,0.0000,0.0001,10.7724,0.0002,200,409.0139,1110
14.2515,0.0408,0.0000,0.0001,14.2104,0.0002,200,419.8275,1121
14.1614,0.0775,0.0000,0.0001,14.0837,0.0001,200,420.4850,1122
19.7463,0.0402,0.0000,0.0001,19.7058,0.0002,200,434.0791,1127
