response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0003,0.0483,0.0000,0.0000,7.5898,22.3621,200,240.2169
30.0003,0.0474,0.0000,0.0000,4.5833,25.3695,200,240.2170
30.0002,0.0476,0.0000,0.0000,1.5833,28.3693,200,240.2171
30.0001,0.0484,0.0000,0.0000,5.5867,24.3650,200,240.2172
30.0002,0.0485,0.0000,0.0000,9.5918,20.3598,200,240.2178
30.0002,0.0470,0.0000,0.0001,9.5243,20.4288,200,270.2165
30.0001,0.0468,0.0000,0.0000,0.5709,29.3824,200,270.2168
30.0001,0.0469,0.0000,0.0000,7.5166,22.4365,200,270.2171
30.0001,0.0489,0.0000,0.0000,1.5179,28.4333,200,270.2171
30.0001,0.0465,0.0000,0.0000,8.5191,21.4345,200,270.2171
30.0001,0.0487,0.0000,0.0000,2.5086,27.4428,200,270.2173
30.0002,0.0466,0.0000,0.0000,4.5119,25.4417,200,270.2172
30.0001,0.0482,0.0000,0.0001,5.5112,24.4407,200,270.2174
30.0003,0.0485,0.0000,0.0000,6.5183,23.4335,200,270.2172
30.0002,0.0479,0.0000,0.0000,3.5099,26.4423,200,270.2180
30.0003,0.0480,0.0000,0.0000,2.6054,27.3468,200,300.2167
30.0004,0.0476,0.0000,0.0001,3.6069,26.3459,200,300.2169
30.0001,0.0537,0.0000,0.0000,8.6030,21.3433,200,300.2172
30.0003,0.0512,0.0000,0.0000,4.6000,25.3490,200,300.2172
30.0002,0.0527,0.0000,0.0000,0.6080,29.3394,200,300.2174
30.0004,0.0506,0.0000,0.0000,1.5969,28.3529,200,300.2172
30.0003,0.0511,0.0000,0.0000,5.6006,24.3485,200,300.2174
30.0002,0.0532,0.0000,0.0000,7.6034,22.3436,200,300.2175
30.0002,0.0531,0.0000,0.0000,6.6035,23.3435,200,300.2176
30.0002,0.0529,0.0000,0.0000,9.6088,20.3384,200,300.2182
30.0003,0.0463,0.0000,0.0000,7.4946,22.4594,200,330.2170
30.0001,0.0463,0.0000,0.0000,4.4865,25.4672,200,330.2175
30.0003,0.0459,0.0000,0.0000,2.4843,27.4701,200,330.2174
30.0003,0.0465,0.0000,0.0000,0.5948,29.3590,200,330.2174
30.0002,0.0486,0.0000,0.0000,5.4841,24.4674,200,330.2176
30.0001,0.0485,0.0000,0.0000,3.4814,26.4702,200,330.2177
30.0001,0.0471,0.0000,0.0000,9.4917,20.4612,200,330.2178
30.0004,0.0465,0.0000,0.0000,1.4793,28.4746,200,330.2176
30.0003,0.0470,0.0000,0.0001,8.4886,21.4646,200,330.2178
30.0001,0.0484,0.0000,0.0000,6.4861,23.4657,200,330.2183
30.0003,0.0462,0.0000,0.0000,8.5946,21.3594,200,360.2173
30.0002,0.0453,0.0000,0.0001,1.5851,28.3697,200,360.2177
30.0004,0.0459,0.0000,0.0000,9.5962,20.3582,200,360.2176
30.0002,0.0460,0.0000,0.0000,4.5908,25.3634,200,360.2178
30.0004,0.0461,0.0000,0.0000,7.5932,22.3610,200,360.2178
30.0006,0.0454,0.0000,0.0000,6.5946,23.3605,200,360.2176
30.0003,0.0466,0.0000,0.0001,5.5887,24.3649,200,360.2180
30.0004,0.0459,0.0000,0.0000,3.5850,26.3694,200,360.2180
30.0006,0.0455,0.0000,0.0000,2.5849,27.3701,200,360.2179
30.0001,0.0494,0.0000,0.0000,0.5742,29.3765,200,360.2185
30.0002,0.0449,0.0000,0.0001,2.5496,27.4055,200,390.2180
30.0001,0.0460,0.0000,0.0000,7.5554,22.3986,200,390.2181
30.0004,0.0450,0.0000,0.0000,4.5506,25.4047,200,390.2180
30.0005,0.0457,0.0000,0.0000,3.5509,26.4039,200,390.2179
30.0004,0.0458,0.0000,0.0000,0.5758,29.3787,200,390.2182
30.0003,0.0463,0.0000,0.0000,9.5541,20.3999,200,390.2184
30.0002,0.0465,0.0000,0.0000,8.5532,21.4005,200,390.2185
30.0012,0.0452,0.0000,0.0001,5.5541,24.4018,200,390.2175
30.0002,0.0470,0.0000,0.0000,6.5495,23.4037,200,390.2186
30.0005,0.0483,0.0000,0.0000,1.5423,28.4099,200,390.2184
30.0003,3.0407,0.0000,0.0001,1.4337,25.5258,200,421.6030
30.0004,3.0407,0.0000,0.0000,2.4365,24.5231,200,421.6033
30.0002,1.0404,0.0000,0.0000,0.4216,28.5381,200,421.6079
30.0003,1.0818,0.0000,0.0001,1.3539,27.5644,200,421.6394
30.0002,1.0755,0.0000,0.0000,2.3541,26.5706,200,421.6459
30.0003,0.0445,0.0000,0.0001,0.5550,29.4007,200,451.6033
30.0001,0.0444,0.0000,0.0001,6.5561,23.3996,200,451.6036
30.0008,0.0445,0.0000,0.0001,7.5557,22.4005,200,451.6041
30.0015,0.0453,0.0000,0.0001,1.5459,28.4101,200,451.6039
30.0017,0.0441,0.0000,0.0000,5.5548,24.4026,200,451.6039
30.0019,0.0442,0.0000,0.0001,3.5539,26.4037,200,451.6037
30.0014,0.0453,0.0000,0.0001,2.5459,27.4101,200,451.6042
30.0002,0.0431,0.0000,0.0002,4.5503,25.4065,200,451.6080
30.0003,0.0410,0.0000,0.0001,8.5263,21.4328,200,451.6397
30.0001,0.0401,0.0000,0.0001,9.5228,20.4372,200,451.6461
30.0003,0.0412,0.0000,0.0000,1.6090,28.3500,200,481.6036
30.0002,0.0416,0.0000,0.0000,0.6031,29.3554,200,481.6038
30.0002,0.0431,0.0000,0.0000,2.6091,27.3479,200,481.6048
30.0002,0.0430,0.0000,0.0000,5.6104,24.3467,200,481.6054
30.0002,0.0439,0.0000,0.0000,6.6096,23.3466,200,481.6056
30.0003,0.0429,0.0000,0.0000,4.6120,25.3454,200,481.6056
30.0002,0.0440,0.0000,0.0000,3.6068,26.3494,200,481.6056
30.0130,0.0424,0.0000,0.0000,7.6102,22.3604,200,481.6082
30.0003,0.0407,0.0000,0.0001,8.5856,21.3739,200,481.6399
30.0001,0.0406,0.0000,0.0000,9.5774,20.3820,200,481.6463
30.0003,0.0442,0.0000,0.0000,4.4316,25.5244,200,511.6040
30.0003,0.0423,0.0000,0.0000,3.4319,26.5261,200,511.6040
30.0001,0.0442,0.0000,0.0000,8.4361,21.5198,200,511.6058
30.0002,0.0435,0.0000,0.0000,2.4223,27.5343,200,511.6059
30.0162,0.0441,0.0000,0.0000,1.4237,28.5484,200,511.6050
30.0154,0.0434,0.0000,0.0000,0.5250,29.4469,200,511.6059
30.0001,0.0398,0.0000,0.0000,6.4218,23.5384,200,511.6212
30.0159,0.0435,0.0000,0.0001,7.4340,22.5383,200,511.6056
30.0003,0.0406,0.0000,0.0000,5.4037,24.5558,200,511.6402
30.0001,0.0406,0.0000,0.0000,9.4001,20.5594,200,511.6464
30.0002,0.0409,0.0000,0.0000,11.4898,18.4695,200,541.6043
30.0003,0.0407,0.0000,0.0001,9.4882,20.4713,200,541.6043
30.0002,0.0416,0.0000,0.0000,10.4836,19.4749,200,541.6059
30.0151,0.0412,0.0000,0.0001,8.4842,21.4895,200,541.6061
30.0002,0.0423,0.0000,0.0001,7.4666,22.4912,200,541.6212
30.0002,0.0424,0.0000,0.0000,5.4650,24.4927,200,541.6214
30.0004,0.0426,0.0000,0.0000,3.4604,26.4973,200,541.6213
30.0003,0.0429,0.0000,0.0000,4.4587,25.4986,200,541.6215
30.0002,0.0405,0.0000,0.0001,6.4502,23.5093,200,541.6405
30.0002,0.0413,0.0000,0.0000,2.4334,27.5254,200,541.6466
30.0003,0.0426,0.0000,0.0000,1.4936,28.4641,200,571.6045
30.0003,0.0412,0.0000,0.0000,0.5291,29.4300,200,571.6045
30.0008,0.0423,0.0000,0.0000,2.4968,27.4616,200,571.6061
30.0002,0.0427,0.0000,0.0000,5.4813,24.4762,200,571.6212
30.0002,0.0424,0.0000,0.0001,4.4797,25.4780,200,571.6214
30.0002,0.0429,0.0000,0.0000,6.4843,23.4730,200,571.6217
30.0001,0.0432,0.0000,0.0001,7.4847,22.4722,200,571.6218
30.0004,0.0434,0.0000,0.0000,3.4778,26.4792,200,571.6215
30.0003,0.0404,0.0000,0.0000,9.4715,20.4883,200,571.6407
30.0002,0.0410,0.0000,0.0000,8.4623,21.4967,200,571.6467
30.0003,0.0411,0.0000,0.0001,1.4267,28.5324,200,601.6048
30.0004,0.0414,0.0000,0.0000,2.4295,27.5295,200,601.6048
30.0001,0.0409,0.0000,0.0000,0.5203,29.4389,200,601.6068
30.0002,0.0429,0.0000,0.0000,4.4131,25.5442,200,601.6214
30.0002,0.0431,0.0000,0.0000,7.4163,22.5407,200,601.6216
30.0001,0.0425,0.0000,0.0000,5.4115,24.5461,200,601.6219
