response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
5.4338,0.0038,0.0000,0.0001,5.4295,0.0003,200,705.6638,964
5.7091,0.0037,0.0000,0.0001,5.7048,0.0004,200,711.0976,970
5.8902,0.0048,0.0000,0.0001,5.8848,0.0004,200,716.8067,971
5.4543,0.0033,0.0000,0.0001,5.4505,0.0003,200,722.6970,1119
5.4852,0.0039,0.0000,0.0003,5.4806,0.0003,200,728.1513,1121
5.6817,0.0042,0.0000,0.0001,5.6768,0.0004,200,733.6365,987
5.4714,0.0034,0.0000,0.0001,5.4675,0.0004,200,739.3181,966
6.2643,0.0044,0.0000,0.0001,6.2592,0.0003,200,744.7896,1083
5.6209,0.0045,0.0000,0.0001,5.6153,0.0010,200,751.0539,1085
5.5161,0.0203,0.0000,0.0001,5.4952,0.0004,200,756.6748,1106
6.4471,0.0039,0.0000,0.0001,6.4424,0.0007,200,762.1910,930
7.6867,0.0035,0.0000,0.0001,7.6825,0.0005,200,768.6381,967
5.6990,0.0043,0.0000,0.0001,5.6942,0.0003,200,776.3248,945
6.3545,0.0040,0.0000,0.0003,6.3492,0.0008,200,782.0239,970
5.8575,0.0077,0.0000,0.0002,5.8492,0.0003,200,788.3784,1103
5.7367,0.0081,0.0000,0.0002,5.7281,0.0003,200,794.2360,1106
6.2823,0.0090,0.0000,0.0002,6.2728,0.0003,200,799.9727,1123
6.4249,0.0041,0.0000,0.0001,6.4202,0.0004,200,806.2550,1085
6.5315,0.0044,0.0000,0.0001,6.5264,0.0004,200,812.6799,1106
6.9874,0.0038,0.0000,0.0001,6.9831,0.0003,200,819.2114,1105
6.2207,0.0036,0.0000,0.0001,6.2163,0.0005,200,826.1988,1087
6.7523,0.0038,0.0000,0.0001,6.7478,0.0005,200,832.4195,1103
5.3429,0.0042,0.0000,0.0001,5.3379,0.0003,200,839.1718,1107
5.6786,0.0042,0.0000,0.0003,5.6734,0.0004,200,844.5147,1100
5.3778,0.0055,0.0000,0.0009,5.3709,0.0005,200,850.1933,1122
5.9025,0.0033,0.0000,0.0001,5.8985,0.0005,200,855.5711,1122
6.1078,0.0041,0.0000,0.0001,6.1028,0.0008,200,861.4736,1106
5.6530,0.0061,0.0000,0.0003,5.6460,0.0006,200,867.5814,1104
5.7296,0.0042,0.0000,0.0001,5.7247,0.0005,200,873.2344,1105
5.5566,0.0045,0.0000,0.0001,5.5515,0.0003,200,998.9646,1116
5.8259,0.0048,0.0000,0.0001,5.8206,0.0003,200,1004.5212,1117
5.4706,0.0052,0.0000,0.0003,5.4647,0.0004,200,1010.3472,1112
5.4556,0.0046,0.0000,0.0001,5.4505,0.0003,200,1015.8178,1121
