response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0003,0.0740,0.0000,0.0001,1.4774,28.4488,200,150.1543
30.0002,0.0735,0.0000,0.0000,4.4860,25.4406,200,150.1546
30.0003,0.0736,0.0000,0.0000,6.4885,23.4381,200,150.1546
30.0003,0.0730,0.0000,0.0000,7.4897,22.4375,200,150.1548
30.0001,0.0732,0.0000,0.0001,0.4776,29.4492,200,150.1549
30.0006,0.0732,0.0000,0.0000,5.4882,24.4392,200,150.1546
30.0002,0.0719,0.0000,0.0000,2.4844,27.4436,200,150.1559
30.0001,0.0716,0.0000,0.0000,3.4835,26.4450,200,150.1562
30.0003,0.0733,0.0000,0.0000,4.5016,25.4253,200,180.1546
30.0002,0.0729,0.0000,0.0001,7.5046,22.4226,200,180.1548
30.0002,0.0729,0.0000,0.0001,0.5046,29.4226,200,180.1549
30.0002,0.0731,0.0000,0.0000,2.4976,27.4294,200,180.1550
30.0003,0.0730,0.0000,0.0000,5.5017,24.4255,200,180.1550
30.0001,0.0728,0.0000,0.0000,1.4980,28.4293,200,180.1552
30.0002,0.0718,0.0000,0.0001,3.4991,26.4293,200,180.1560
30.0002,0.0718,0.0000,0.0000,6.5037,23.4246,200,180.1563
30.0002,0.0444,0.0000,0.0000,4.5126,25.4430,200,210.1550
30.0003,0.0436,0.0000,0.0000,2.5082,27.4484,200,210.1549
30.0002,0.0435,0.0000,0.0000,6.5156,23.4410,200,210.1551
30.0002,0.0451,0.0000,0.0000,1.5112,28.4438,200,210.1552
30.0004,0.0452,0.0000,0.0000,0.5204,29.4348,200,210.1553
30.0004,0.0443,0.0000,0.0000,7.5170,22.4391,200,210.1553
30.0002,0.0446,0.0000,0.0000,5.5113,24.4442,200,210.1562
30.0001,0.0448,0.0000,0.0001,3.5062,26.4490,200,210.1565
30.0003,0.0444,0.0000,0.0001,7.4753,22.4804,200,240.1552
30.0003,0.0443,0.0000,0.0001,1.4697,28.4862,200,240.1552
30.0001,0.0444,0.0000,0.0000,6.4723,23.4834,200,240.1554
30.0001,0.0445,0.0000,0.0000,4.4720,25.4836,200,240.1557
30.0005,0.0448,0.0000,0.0000,0.4716,29.4840,200,240.1557
30.0009,0.0447,0.0000,0.0000,2.4672,27.4889,200,240.1553
30.0004,0.0439,0.0000,0.0000,3.4675,26.4889,200,240.1564
30.0007,0.0438,0.0000,0.0000,5.4727,24.4842,200,240.1567
30.0003,0.0720,0.0000,0.0001,7.3793,22.5488,200,270.1555
30.0002,0.0438,0.0000,0.0001,0.3911,29.5652,200,270.1556
30.0006,0.0724,0.0000,0.0000,5.3749,24.5532,200,270.1555
30.0004,0.0721,0.0000,0.0000,1.3703,28.5579,200,270.1558
30.0001,0.0715,0.0000,0.0001,4.3737,25.5549,200,270.1562
30.0002,0.0718,0.0000,0.0001,3.3689,26.5593,200,270.1562
30.0002,0.0712,0.0000,0.0000,2.3703,27.5586,200,270.1568
30.0001,0.0703,0.0000,0.0000,6.3758,23.5540,200,270.1574
30.0003,0.0721,0.0000,0.0000,4.4515,25.4766,200,300.1558
30.0004,0.0717,0.0000,0.0001,0.4442,29.4844,200,300.1561
30.0002,0.0713,0.0000,0.0000,1.4492,28.4796,200,300.1564
30.0008,0.0712,0.0000,0.0001,6.4557,23.4731,200,300.1558
30.0004,0.0714,0.0000,0.0001,5.4543,24.4746,200,300.1563
30.0005,0.0714,0.0000,0.0001,2.4506,27.4784,200,300.1562
30.0002,0.0711,0.0000,0.0000,3.4488,26.4802,200,300.1570
30.0001,0.0700,0.0000,0.0001,7.4543,22.4757,200,300.1575
30.0003,0.0442,0.0000,0.0001,2.4761,27.4799,200,330.1561
30.0001,0.0466,0.0000,0.0000,0.4661,29.4873,200,330.1566
30.0001,0.0463,0.0000,0.0000,5.4771,24.4766,200,330.1566
30.0003,0.0467,0.0000,0.0000,4.4761,25.4775,200,330.1565
30.0001,0.0464,0.0000,0.0000,3.4692,26.4844,200,330.1568
30.0001,0.0462,0.0000,0.0000,6.4790,23.4748,200,330.1567
30.0002,0.0461,0.0000,0.0001,1.4701,28.4839,200,330.1571
30.0002,0.0452,0.0000,0.0000,7.4789,22.4760,200,330.1576
